"id","district_id","neighborhood_id","name","street","housenumber","city","postcode","amenity","speciality","opening_hours","website","longitude","latitude","wheelchair","description","email","toilets_wheelchair","wheelchair_description","geometry","district","neighborhood"
"8895185317","11007007","706",Priv.-Doz. Dr. med. Andreas Albers,Im Domstift,,Berlin,"12309",practice,otolaryngology,,https://www.hno-berlin-lichtenrade.de/,13.412288,52.394158,,,,,,POINT(13.412288 52.394158),Tempelhof-Schöneberg,Lichtenrade
"5056974011","11006006","601",Privatklinik Schlossstraße - Fachklinik für Brustvergrößerung und Brustformung,Schloßstraße,"38-40",Berlin,"12165",clinic,plastic_surgery,,https://www.privatklinik-schlossstrasse.de/,13.319741,52.456540,,,info@pk-schloss.de,,,POINT(13.319741 52.45654),Steglitz-Zehlendorf,Wannsee
"7799378783","11007007","702",Privatpraxis Arif Gulijew,Rheinstraße,"29",Berlin,"12161",practice,internal;naturopathy,"""nach Termin Vereinbarung""",https://naturmedizin-berlin.de,13.330300,52.467166,,,,,,POINT(13.3303 52.467166),Tempelhof-Schöneberg,Lichtenrade
"9410526605","11008008","801",Psychodynamik Berlin,Hermannstraße,"184",Berlin,"12049",practice,psychiatry,"Mo 13:00-17:00; Tu 09:00-12:00,14:00-18:00; We 09:00-13:00,14:00-17:00; Th 08:00-12:00,14:00-18:00; Fr 09:00-13:00",https://psychodynamik.berlin/,13.428523,52.473322,yes,,,,,POINT(13.428523 52.473322),Neukölln,Gropiusstadt
"12715717110","11009009","910",Psychologisches Versorgungszentrum Berlin,Freiheit,"1",Berlin,"12555",clinic,psychiatry,"""nur nach Absprache""",https://pvz-berlin.de/,13.575974,52.447130,,,,,,POINT(13.575974 52.44713),Treptow-Köpenick,Friedrichshagen
"7660694120","11007007","702",Psychosomatisches Zentrum der Schlafpraxis Berlin,Niedstraße,"22",Berlin,"12159",clinic,somnology,"""Termine nach Vereinbarung""",http://www.schlafpraxis-berlin.de,13.329261,52.472659,,,,,,POINT(13.329261 52.472659),Tempelhof-Schöneberg,Lichtenrade
"12176871713","11002002","202",Psychotherapie Irene Spieler,Stresemannstraße,,Berlin,"10963",practice,child_psychiatry,,https://psychologische-praxis-spieler.de,13.388024,52.500529,,,,,,POINT(13.388024 52.500529),Friedrichshain-Kreuzberg,Kreuzberg
"1258800198","11002002","201",R. Kling,Weidenweg,"29",Berlin,"10249",practice,general,"Mo 15:00-18:00,08:00-12:00; Tu 08:00-12:00; We 08:00-12:00; Th 08:00-12:00,16:00-19:00; Fr 08:00-12:00",,13.449422,52.517908,no,,,,,POINT(13.449422 52.517908),Friedrichshain-Kreuzberg,Kreuzberg
"9643606635","11007007","701",Radiologie Berlin Schöneberg,Richard-von-Weizsäcker-Platz,"3",Berlin,"10827",practice,radiology,"Mo-We 09:00-18:00; Th,Fr 09:00-14:00",https://www.radiologie3.de/,13.357111,52.486284,,,,,,POINT(13.357111 52.486284),Tempelhof-Schöneberg,Lichtenrade
"11299744469","11001001","101",Radiologie Berlin-Mitte,Leipziger Straße,"44",Berlin,"10117",practice,radiology,Mo 08:00-12:00; Tu 10:30-16:00; We 10:30-18:00; Th 11:00-16:00; Fr 09:00-13:00,https://radiologie-mitte-berlin.de,13.396142,52.510237,,,,,,POINT(13.396142 52.510237),Mitte,Gesundbrunnen
"4126845314","11012012","1205",Radiologie Frohnau,Zeltinger Platz,"10",Berlin,"13465",practice,radiology,"Mo-Th 14:00-16:00, Mo-Fr 09:00-12:00",https://radiologie-frohnau.de/,13.291219,52.632725,yes,,,,,POINT(13.291219 52.632725),Reinickendorf,Borsigwalde
"7680987945","11004004","402",Radiologie Wilmersdorf,Mainzer Straße,"15",Berlin,"10715",practice,radiology,"""Untersuchungstermine nach Vereinbarung""",https://www.radiologie-wilmersdorf.de,13.327455,52.479694,,,,,,POINT(13.327455 52.479694),Charlottenburg-Wilmersdorf,Halensee
"8516220516","11004004","402",Radiologie Wilmersdorf,Südwestkorso,"59",Berlin,"14197",practice,radiology,Mo-Th 09:00-18:00; Fr 09:00-13:00,https://www.radiologie-wilmersdorf.de/,13.319537,52.471314,no,,,,,POINT(13.319537 52.471314),Charlottenburg-Wilmersdorf,Halensee
"4134320892","11004004","401",Radiologiezentrum,Kurfürstendamm,"37",Berlin,"10719",clinic,radiology,,https://radiologie-kudamm.de/,13.322905,52.502436,,"Dr. med. Kroll, H.; Dr. med. Winter, J.; Dr. med. Spremberg, A.",,,Kernspintomogtaphie (MRT),POINT(13.322905 52.502436),Charlottenburg-Wilmersdorf,Halensee
"11556295715","11004004","402",Radiologische Gemeinschaftspraxis Magnetresonanztomographie (MRT),Hohenzollerndamm,"28a",Berlin,"10713",group_practice,radiology,,https://www.radiologie-wilmersdorf.de/,13.317238,52.491684,,,,,,POINT(13.317238 52.491684),Charlottenburg-Wilmersdorf,Halensee
"8355450081","11007007","702",Radiologische Praxis Bundesallee,Bundesallee,"104/105",Berlin,"12161",practice,radiology,Mo-Th 08:30-18:00; Fr 08:30-13:30,https://www.mrt-berlin.com/,13.328756,52.465682,,,,,,POINT(13.328756 52.465682),Tempelhof-Schöneberg,Lichtenrade
"3756450109","11011011","1103",Radiologische Praxis am KEH,Herzbergstraße,"79",Berlin,"10365",clinic,radiology,,,13.507326,52.527332,yes,,,,,POINT(13.507326 52.527332),Lichtenberg,Rummelsburg
"612811382","11011011","1111",Radiologisches Zentrum,Möllendorffstraße,"52",Berlin,"10367",clinic,radiology,Mo-Th 08:00-18:00; Fr 08:00-13:00,https://rzm.berlin/praxis,13.480090,52.524893,yes,,,,,POINT(13.48009 52.524893),Lichtenberg,Rummelsburg
"9523526822","11001001","102",Ralf Schreiber & Brigitta Landstorfer,Alt-Moabit,"109",Berlin,,group_practice,gynaecology,"Mo 9:00-13:00, 15:00-18:00; Tu 9:00-13:00, 16:00-19:00; We 8:00-12:00, 15:00-18:00, th 9:00-13:00, 15:00-18:00, Fr 8:00-12:00",https://www.frauenarztpraxis-mitte.de/,13.350430,52.524201,no,,,,,POINT(13.35043 52.524201),Mitte,Gesundbrunnen
"3772789061","11001001","105",Unfall- und Wiederherstellungschirurgie,Südpassage,,Berlin,"13353",clinic,surgery,,,13.344072,52.541304,,,,,,POINT(13.344072 52.541304),Mitte,Gesundbrunnen
"10161723042","11003003","301",Rana El-Awar,Lychener Straße,"22",Berlin,"10437",practice,internal,"Mo,We 08:00-14:00; Tu 09:00-13:00,14:00-17:00; Th 09:00-13:00,14:00-18:00; Fr 08:00-12:00",,13.416485,52.542539,no,,,,,POINT(13.416485 52.542539),Pankow,Wilhelmsruh
"13173157410","11003003","301",Rebecca Horn - Fachärztin für Allgemeinmedizin,Hufelandstraße,,Berlin,"10407",practice,general,Mo 07:00-13:00; Tu 13:00-18:00; We 07:30-12:00; Th 13:00-18:00; Fr 08:00-12:00,,13.435075,52.530760,,,,,,POINT(13.435075 52.53076),Pankow,Wilhelmsruh
"11274758723","11009009","909",Regina Tamkus,Wilhelminenhofstraße,,Berlin,"12459",practice,,Mo-Fr 12:00-13:00,https://regina-tamkus.de/,13.510815,52.463528,,,,,,POINT(13.510815 52.463528),Treptow-Köpenick,Friedrichshagen
"7620604068","11007007","702",Renate Wolf,Hähnelstraße,"14",Berlin,"12159",practice,neurology;psychiatry;psychotherapy,"""Telefonische Anmeldung erbeten""",,13.338816,52.475771,no,,,,,POINT(13.338816 52.475771),Tempelhof-Schöneberg,Lichtenrade
"10803127524","11003003","301",René Dziurla,Chodowieckistraße,"15",Berlin,"10405",practice,general,Mo 09:00-15:00; Tu 08:00-13:00; We 12:00-16:00; Th 12:00-18:00; Fr 08:00-12:00,https://www.praxis-dr-dziurla.de/,13.426310,52.537713,,Terminanfragen bitte nur per Telefon / Appointment requests only via phone.,praxis-dr-dziurla@web.de,,,POINT(13.42631 52.537713),Pankow,Wilhelmsruh
"4141241032","11012012","1201",Residenzpraxis - Hausärztliche Internisten,Residenzstraße,"127",Berlin,"13409",practice,"general,internal","Mo-Fr 08:00-12:00; Mo, Tu 14:00-18:00; Th 14:00-19:00",https://residenzpraxis.de/,13.362364,52.568236,no,Facharzt für Innere Medizin,kontakt@residenzpraxis.de,,,POINT(13.362364 52.568236),Reinickendorf,Borsigwalde
"6029694389","11009009","901",Rheumatologie Dr. med. Christian Herzberg,Martin-Hoffmann-Straße,,Berlin,"12435",practice,rheumatology,"Mo 09:00-13:00,14:00-17:00; Tu 09:00-12:00; We 09:00-14:00; Th 09:00-13:30,14:30-17:00; Fr 09:00-12:00",,13.459992,52.493994,,Facharzt für Innere Medizin & Rheumatologie,,,,POINT(13.459992 52.493994),Treptow-Köpenick,Friedrichshagen
"8355450080","11007007","702",Rheumatologische Schwerpunktpraxis,Bundesallee,"104/105",Berlin,"12161",practice,internal;rheumatology,"Mo,Tu,Th,Fr 08:00-12:00, Mo,Tu,Th 15:00-18:00",https://www.rheumapraxis-brandt-juergens.de/,13.328701,52.465635,,,,,,POINT(13.328701 52.465635),Tempelhof-Schöneberg,Lichtenrade
"9556678115","11006006","601",Richard Hauser,Schloßstraße,"93",Berlin,"12163",practice,neurology,,,13.322358,52.458187,,,,,,POINT(13.322358 52.458187),Steglitz-Zehlendorf,Wannsee
"1658078748","11003003","307",Robert Klose & Barbara Nikolaus,Westerlandstraße,,Berlin,"13189",group_practice,general,,,13.416835,52.558237,no,,,,,POINT(13.416835 52.558237),Pankow,Wilhelmsruh
"10095240695","11003003","301",Roland Ricken,Göhrener Straße,"14",Berlin,"10437",practice,psychiatry,,,13.421541,52.540751,,,,,,POINT(13.421541 52.540751),Pankow,Wilhelmsruh
"13162275761","11011011","1102",Romy Staron,Ehrenfelsstraße,"42-44",Berlin,"10318",practice,neurology,,,13.527047,52.482243,,,,,,POINT(13.527047 52.482243),Lichtenberg,Rummelsburg
"6420767792","11010010","1005",Röntgenpraxis,Hellersdorfer Straße,"77-83",Berlin,"12619",practice,radiology,"Mo,Tu 08:00-16:00, We,Fr 08:00-12:00, Th 08:00-17:00; PH off",https://www.berlin-roentgen.de/,13.587239,52.521135,,,anmeldung@berlin-roentgen.de,,,POINT(13.587239 52.521135),Marzahn-Hellersdorf,Hellersdorf
"2435045640","11002002","202",Rückenzentrum am Markgrafenpark,Markgrafenstraße,"19",Berlin,"10969",clinic,orthopaedics,,https://ruecken-zentrum.de/berlin-rueckenzentrum-am-markgrafenpark/rueckenzentrum-am-markgrafenpark/,13.394609,52.506748,limited,,,,,POINT(13.394609 52.506748),Friedrichshain-Kreuzberg,Kreuzberg
"9461579639","11006006","601",S Praxis Schloßstraße,Schloßstraße,"107-108",Berlin,"12163",practice,internal,"Tu 16:00-18:00, Mo,Tu,Th,Fr 08:30-11:30, We 15:00-18:00, Tu 16:00-18:00",https://praxis-schlossstrasse.berlin/,13.324794,52.460655,,,,,,POINT(13.324794 52.460655),Steglitz-Zehlendorf,Wannsee
"7297187783","11008008","801",S. Masri Zada,Karl-Marx-Straße,"132",Berlin,"12043",practice,paediatrics,"Mo 08:30-15:00; Tu 13:00-15:00; We open ""Nur nach Vereinbarung""; Th 08:30-11:00,13:00-15:00; Fr 08:30-12:30; Sa-Su,PH off",,13.438517,52.477281,,,,,,POINT(13.438517 52.477281),Neukölln,Gropiusstadt
"7620604058","11007007","702",Sabine Bothe,Hauptstraße,"75",Berlin,"12159",practice,internal;general;acupuncture;naturopathy,"Mo,Th 09:00-12:00,16:00-18:00; Tu 09:00-15:00; Fr 09:00-13:00",http://www.hausarztpraxis-friedenau.de,13.338227,52.474299,,,,,,POINT(13.338227 52.474299),Tempelhof-Schöneberg,Lichtenrade
"11049969098","11007007","701",Sabine Mensching & Christine Tarnogrocki,Beckerstraße,,Berlin,"12157",group_practice,general,,https://www.hausarztpraxis-beckerstrasse.de/,13.341390,52.467185,,,,,,POINT(13.34139 52.467185),Tempelhof-Schöneberg,Lichtenrade
"10595739549","11003003","301",Sabine Meseg,Jablonskistraße,"21",Berlin,"10405",practice,internal;general,"Mo-Tu,Th-Fr 09:00-13:00; We 14:00-18:00",,13.423880,52.537553,,,,,,POINT(13.42388 52.537553),Pankow,Wilhelmsruh
"1401087611","11003003","301",Sabine Pohlentz,Winsstraße,"34",Berlin,"10405",practice,paediatrics,"Mo,Th 08:00-12:00,15:00-18:00; Tu 12:00-18:00; We,Fr 08:00-12:00",https://www.sabinepohlentz.de,13.428463,52.537018,limited,,,,,POINT(13.428463 52.537018),Pankow,Wilhelmsruh
"4831523442","11003003","307",Sabrina Stempin & Hossai Willis,Wollankstraße,"11",Berlin,"13187",group_practice,gynaecology,"Mo,Tu,Th 08:00-13:00,14:00-19:00; We,Fr 08:00-13:00",https://praxisflora.de/,13.396738,52.566931,no,,,,,POINT(13.396738 52.566931),Pankow,Wilhelmsruh
"3021115083","11010010","1005",Sahar Fazeli-Marinkovic,Peter-Weiss-Gasse,"1",Berlin,"12627",practice,gastroenterology,,https://www.sana.de/gesundheitszentren-berlin/standorte-fachbereiche/marzahn/mehrower-allee-1-1,13.605588,52.537419,yes,,,,,POINT(13.605588 52.537419),Marzahn-Hellersdorf,Hellersdorf
"9461256712","11008008","801",Sana Ayade,Neckarstraße,"7",Berlin,"12053",clinic,paediatrics,"Mo,Th 08:30-16:00; We,Fr 08:30-13:00",,13.433667,52.480346,,Fachärztin für Kinderheilkunde,,,,POINT(13.433667 52.480346),Neukölln,Gropiusstadt
"2335086445","11002002","201","Sana Gesundheitszentrum Friedrichshain ""Frédéric Joliot-Curie""",Grünberger Straße,"43-45",Berlin,"10245",clinic,,,https://www.sana.de/gesundheitszentren-berlin/standorte-fachbereiche/friedrichshain,13.455130,52.512206,yes,,,,"kurze steile Rampe vorm Eingang, Automatik-Türen am Eingang, Fahrstuhl wird für jedes Stockwerk freigeschaltet wo Büros offen sind, für die Rolli-Toilette muss Schlüssel dort erfragt werden.",POINT(13.45513 52.512206),Friedrichshain-Kreuzberg,Kreuzberg
"12362949029","11007007","706",Ärzte-Zentrum Lichtenrade,Bahnhofstraße,,Berlin,"12305",clinic,,,,13.402754,52.386523,,,,,,POINT(13.402754 52.386523),Tempelhof-Schöneberg,Lichtenrade
"2021436781","11010010","1001","Sana Gesundheitszentrum Marzahn ""Ernst Ludwig Heim""",Helene-Weigel-Platz,"10",Berlin,"12681",clinic,,,https://www.sana.de/gesundheitszentren-berlin/standorte-fachbereiche/marzahn/helene-weigel-platz,13.541993,52.527514,yes,,,,"Rollstuhlparkplätze vorhanden, Eingang Süd und West für Rollstuhlfahrer",POINT(13.541993 52.527514),Marzahn-Hellersdorf,Hellersdorf
"4208552042","11004004","404",Sander,Auerbachstraße,"9",Berlin,"14193",practice,,,,13.261410,52.486961,,,,,,POINT(13.26141 52.486961),Charlottenburg-Wilmersdorf,Halensee
"9772395982","11012012","1201",Sanela Simikic,Ollenhauerstraße,"3",Berlin,"13403",practice,paediatrics,"Mo,We 09:00-14:00, Tu,Th,Fr 09:00-12:00, Tu,Th 14:00-17:00",,13.328495,52.564303,,,sanela.simikic@gmail.com,,,POINT(13.328495 52.564303),Reinickendorf,Borsigwalde
"11328995106","11008008","801",Sanitätshaus,Karl-Marx-Straße,"27",Berlin,"12043",practice,orthopaedics,"Mo-Th 08:00-13:00,14:00-17:00; Fr 08:00-14:00",https://www.drturan.de/,13.428489,52.484682,,,,,,POINT(13.428489 52.484682),Neukölln,Gropiusstadt
"7633128467","11004004","407",Sanoculus Augenärzte,Kurfürstendamm,"115b",Berlin,"10711",practice,ophthalmology,"Mo,Tu,Th,Fr 08:30-12:00, Mo,Th 15:30-18:00",https://sanoculus.de/augenarzt-kudamm,13.290596,52.497644,,,,,,POINT(13.290596 52.497644),Charlottenburg-Wilmersdorf,Halensee
"11409394075","11005005","502",Sanoculus MVZ Haselhorst,Burscheider Weg,"11g",Berlin,"13599",clinic,ophthalmology,"Mo 08:00-17:30; Tu,Th 08:00-14:30; We 08:00-15:30; Fr 08:00-12:00; PH off",https://www.augenarztpraxis-am-elsterplatz.de/augenarztpraxis-sanoculus-mvz-haselhorst,13.237101,52.544209,,,,,,POINT(13.237101 52.544209),Spandau,Wilhelmstadt
"7598109169","11007007","702",Sarah Scheiner,Görresstraße,"3",Berlin,"12161",practice,general,"Mo,Tu,Th,Fr 08:30-12:30, Mo,Th 15:30-18:00",https://praxis-scheiner.com/,13.327525,52.473386,,,,,,POINT(13.327525 52.473386),Tempelhof-Schöneberg,Lichtenrade
"11160773805","11003003","309",Schlaf-Atem-Zentrum,Wiltbergstraße,"19-23",Berlin,"13125",clinic,somnology,Mo-Th 08:00-15:00,https://hul.de/standorte/schlaf-atem-zentrum-berlin-buch/,13.493983,52.635637,,,berlin@loewensteinmedical.com,,,POINT(13.493983 52.635637),Pankow,Wilhelmsruh
"9587817331","11004004","407",Schmerzpunkt Berlin,Damaschkestraße,"33",Berlin,"10711",practice,physiatry,,http://schmerzpunkt.berlin,13.297266,52.501052,,,,,,POINT(13.297266 52.501052),Charlottenburg-Wilmersdorf,Halensee
"11163167572","11003003","301",Schmerzzentrum Berlin,Schönhauser Allee,"172A",Berlin,,clinic,anaesthetics,,http://www.schmerzzentrum-berlin.de/cms/front_content.php,13.412128,52.532896,yes,,,,,POINT(13.412128 52.532896),Pankow,Wilhelmsruh
"3780866188","11012012","1201",Schulz und Buhrmeister Orthopädietechnik,Residenzstraße,"39",Berlin,"13409",practice,orthopaedics,,,13.362892,52.565925,,,,,,POINT(13.362892 52.565925),Reinickendorf,Borsigwalde
"7827657726","11004004","402",Schwerpunktpraxis Diabetes & Rheuma Wilmersdorf,Mecklenburgische Straße,"20",Berlin,"10713",group_practice,rheumatology;internal;general;emergency;endocrinology,,https://www.dir-praxis.de/,13.313116,52.480875,,,,,,POINT(13.313116 52.480875),Charlottenburg-Wilmersdorf,Halensee
"4839123423","11001001","101",Schwerpunktpraxis Mitte,Linienstraße,"127",Berlin,"10115",practice,infectious_diseases,,https://schwerpunktpraxis-berlin-mitte.de,13.389609,52.526737,,,praxis@spp-mitte.de,,,POINT(13.389609 52.526737),Mitte,Gesundbrunnen
"10047661104","11002002","202",Schäfer,Reichenberger Straße,,Berlin,"10999",practice,ophthalmology,"Mo 09:00-13:30,14:30-17:00; Tu 09:00-15:00; Th 09:00-17:00; Fr 09:00-12:00",,13.430482,52.495295,,,,,,POINT(13.430482 52.495295),Friedrichshain-Kreuzberg,Kreuzberg
"11227862159","11001001","101",Schönbeck & Marggraf,Invalidenstraße,"7",Berlin,"10115",group_practice,paediatrics,"Mo,Tu,Fr 09:00-13:30; We 09:00-12:00,14:00-16:30; Th 12:00-17:30",,13.392806,52.532167,,,,,,POINT(13.392806 52.532167),Mitte,Gesundbrunnen
"10226110159","11012012","1205",SehZentrum,Ludolfingerplatz,"8",Berlin,"13465",clinic,ophthalmology,"Mo 12:00-18:00; Tu,Th,Fr 08:00-13:30; We 08:00-14:00",https://augenarzt-sehzentrum.com/standorte/sehzen-frohnau/,13.286996,52.632529,no,,,,,POINT(13.286996 52.632529),Reinickendorf,Borsigwalde
"8223127039","11007007","701",Shahin A. Mirkouhi,Hauptstraße,"131",Berlin,"10827",practice,general,"Mo-Fr 08:00-13:00, Mo,Tu,Th 15:00-18:00",,13.353543,52.484375,,,,,,POINT(13.353543 52.484375),Tempelhof-Schöneberg,Lichtenrade
"9794512243","11006006","605",Siddi & Bachmann Dermatologie in Dahlem,Clayallee,"225",Berlin,"14195",group_practice,dermatology,,https://hautzentrum-berlin.de/,13.269389,52.449675,,,,,,POINT(13.269389 52.449675),Steglitz-Zehlendorf,Wannsee
"8156098141","11006006","601",Sigrid Hauser,Lauenburger Straße,"37",Berlin,"12169",practice,general,"Mo 09:00-12:30,16:00-18:00; Tu 08:30-12:30; We 09:00-13:00; Th 08:30-12:30,16:00-18:00; Fr 09:00-13:00",http://www.dr-hauser.de/arzt-fuer-allgemeinmedizin-in-steglitz,13.337881,52.459722,yes,,,,,POINT(13.337881 52.459722),Steglitz-Zehlendorf,Wannsee
"8868596189","11007007","701",Silke Junghans,Hauptstraße,"83",Berlin,"12159",practice,gynaecology,"Mo 12:00-13:00,14:00-18:00; Tu,Th 10:00-13:00,14:00-18:00; We,Fr 09:00-12:00",http://www.frauenaerztin-friedenau-steglitz.de/,13.337879,52.473331,,,,,,POINT(13.337879 52.473331),Tempelhof-Schöneberg,Lichtenrade
"7105754508","11003003","301",Sirid Sturm,Käthe-Niederkirchner-Straße,"37",Berlin,"10407",practice,paediatrics,"Mo 08:00-12:00,15:00-18:00; Tu 08:00-14:00; We 08:00-12:00,15:00-17:00; Th 08:00-12:00,13:00-15:00; Fr 08:00-12:00",,13.429492,52.531613,yes,,,,,POINT(13.429492 52.531613),Pankow,Wilhelmsruh
"12043368758","11002002","202",Sonnenschein,Blücherstraße,"55",Berlin,,practice,child_psychiatry,Mo-Th 09:00-18:00; Fr 09:00-12:00; Sa 10:00-15:00,,13.401295,52.493225,,,,,,POINT(13.401295 52.493225),Friedrichshain-Kreuzberg,Kreuzberg
"7814038846","11004004","402",Spessart 13 Gemeinschaftsoraxis,Spessartstraße,"13",Berlin,"14197",practice,internal;rheumatology,"Mo-Fr 09:00-13:00, Mo,Tu,Th 14:00-18:00",,13.314737,52.474777,,,,,,POINT(13.314737 52.474777),Charlottenburg-Wilmersdorf,Halensee
"318581458","11006006","605",Sport-Gesundheitspark,Clayallee,"225C",Berlin,"14195",clinic,,,https://www.sportgesundheitspark.de/ueber-uns/standorte/zehlendorf,13.268289,52.450083,,,,,,POINT(13.268289 52.450083),Steglitz-Zehlendorf,Wannsee
"5204793854","11004004","401",Sporthopaedicum,Bismarckstraße,"45-47",Berlin,"10627",practice,surgery;orthopaedics,"Mo-Fr 09:00-12:00,14:00-17:00",http://www.sporthopaedicum.de/index.php?id=55,13.304538,52.511803,,"Chirurgie Unfallchirurgie Orthopädie, Unfallärzte der BG (D-Ärzte) Dr: Prof.Dr. Andreas Weiler Dr. Arno Schmeling Dr. Frank Schneider Dr. Michael Wagner Priv.-Doz. Dr. Sven Scheffler Priv.-Doz. Dr. Olaf Lorbach",,,,POINT(13.304538 52.511803),Charlottenburg-Wilmersdorf,Halensee
"12578356214","11008008","802",Spreedoktors,Britzer Damm,"65",Berlin,,practice,orthopaedics,"Mo,We,Fr 09:00-15:00; Tu,Th 09:00-13:00,15:00-18:00; Sa off",https://spreedoktors.de,13.437328,52.456580,yes,,kontakt@spreedoktors.de,,,POINT(13.437328 52.45658),Neukölln,Gropiusstadt
"6036691438","11011011","1112",Spreekind,Hauptstraße,"6C",Berlin,"10317",practice,osteopathy,"""Termine nach vereinbarung""",https://osteopathie-spreekind.de/,13.479410,52.499273,yes,,,,,POINT(13.47941 52.499273),Lichtenberg,Rummelsburg
"10829070905","11003003","301",Spreemedizin Berlin MVZ,Storkower Straße,"2",Berlin,"10409",clinic,,"Mo-Tu, Th 09:00-13:00, 14:00-17:00; We 09:00-13:00, 14:00-18:00; Fr 09:00-13:00",https://spreemedizin.de/,13.439168,52.540939,,,,,,POINT(13.439168 52.540939),Pankow,Wilhelmsruh
"8511446040","11001001","105",Spreemedizin MVZ Rehberge (Allgemeinmedizin),Transvaalstraße,"45",Berlin,"13351",clinic,general,"Mo-Tu,Th 09:00-12:00,15:00-18:00; Fr 09:00-12:00; PH closed",https://www.doctolib.de/medizinisches-versorgungszentrum-mvz/berlin/mvz-spreemedizin-transvaalstrasse,13.344634,52.553748,yes,,,,,POINT(13.344634 52.553748),Mitte,Gesundbrunnen
"9461377531","11008008","801",Stadtteil-Gesundheits-Zentrum,Rollbergstraße,"30",Berlin,"12053",clinic,general;paediatrics,,https://geko-berlin.de/,13.431732,52.479773,,,,,,POINT(13.431732 52.479773),Neukölln,Gropiusstadt
"9930321732","11008008","801",Stadtteilpraxis,Rollbergstraße,"30",Berlin,"12053",practice,general;internal,"Mo-Fr 09:00-12:00, Tu,Th 15:00-18:00, Mo-Fr 11:00-12:00 ""mit Termin"", Tu,Th 17:00-18:00 ""mit Termin""",https://stadtteilpraxis.de/,13.431597,52.479787,,,,,,POINT(13.431597 52.479787),Neukölln,Gropiusstadt
"5335385560","11003003","301",Staudt,Seelower Straße,,Berlin,"10439",practice,general,"Mo-Tu 07:00-12:00,14:00-20:00, We 14:00-20:00, Th-Fr 07:00-15:00",https://dr-staudt.de/ihre-haus%C3%A4rztin.html,13.411049,52.553045,no,,,,,POINT(13.411049 52.553045),Pankow,Wilhelmsruh
"2016769","11009009","907",Ärztehaus Adlershof,Albert-Einstein-Straße,"2",Berlin,"12489",clinic,,,https://www.adlershof.de/aerzte,13.537394,52.431866,yes,,,,,POINT(13.537394 52.431866),Treptow-Köpenick,Friedrichshagen
"5451560610","11003003","301",Stefan und Klaus Hoppe,Schivelbeiner Straße,"27",Berlin,,practice,general;physiotherapy,"Mo,Tu,Th 09:00-13:00,14:00-19:00, We 13:00-18:00, Fr 09:00-13:00",https://www.arztpraxis-hoppe.de/,13.406118,52.551049,,,,,,POINT(13.406118 52.551049),Pankow,Wilhelmsruh
"11358739091","11009009","903",Stefanie Gwosc,Kiefholzstraße,,Berlin,"12437",practice,general,"Mo,We 08:00-13:00; Tu,Th 08:00-12:30,15:00-18:00",,13.485383,52.466493,,,,,,POINT(13.485383 52.466493),Treptow-Köpenick,Friedrichshagen
"6411477096","11006006","604",Stefanie Nadler,Lindenthaler Allee,,Berlin,"14163",practice,general;homeopathy,Mo 09:00-12:00; Tu 15:00-18:00; We 09:00-12:00; Fr 08:00-12:00,,13.230715,52.435427,,,,,,POINT(13.230715 52.435427),Steglitz-Zehlendorf,Wannsee
"9556720131","11006006","601",Steffan M. Ehlers,Düppelstraße,"40",Berlin,"12163",practice,dermatology;allergology;colorectal_surgery,"Mo,Tu,Th,Fr 09:00-09:30, Mo,Tu,Th 15:00-15:30",https://www.hautfacharzt-berlin.de/,13.322635,52.457086,yes,,,,,POINT(13.322635 52.457086),Steglitz-Zehlendorf,Wannsee
"8013031516","11007007","706","Steffi Brecke, J. Ivana Zimmermann",Prinzessinnenstraße,,Berlin,"12307",practice,psychiatry,"open ""nach Vereinbarung""",,13.394618,52.386543,,Psychologische Psychotherapeutin - Verhaltenstherapie für Erwachsene,,,,POINT(13.394618 52.386543),Tempelhof-Schöneberg,Lichtenrade
"11002539588","11012012","1210",Stephan Prost,Senftenberger Ring,"3a",Berlin,"13439",practice,general;homeopathy;naturopathy,"Mo-Fr 08:00-14:00,15:00-19:00; Sa 10:00-13:00",,13.355785,52.597651,,,,,,POINT(13.355785 52.597651),Reinickendorf,Borsigwalde
"5217579948","11002002","202",Stephanie Moore,Hagelberger Straße,"19a",Berlin,"10965",practice,general,,http://www.hausarzt-moore.de,13.381967,52.492029,limited,,,,,POINT(13.381967 52.492029),Friedrichshain-Kreuzberg,Kreuzberg
"3772788960","11001001","105",Strahlentherapie Ambulantes Gesundheitszentrum,Südring,,Berlin,"13353",clinic,radiotherapy,,,13.344311,52.540150,,,,,,POINT(13.344311 52.54015),Mitte,Gesundbrunnen
"11160893806","11008008","802",Sultan Demir,Gradestraße,,Berlin,"12347",practice,general,"Mo,Tu,Th,Fr 08:30-12:30, Mo,Th 15:00-18:00",,13.437362,52.452816,limited,,,,,POINT(13.437362 52.452816),Neukölln,Gropiusstadt
"6221638937","11011011","1101",Susanne Eipper,Balatonstraße,,Berlin,"10319",practice,gynaecology,"Mo,Th 12:00-19:00; Tu,We 08:00-15:00; Fr,Sa ""nach Vereinbarung""; PH off",,13.509793,52.497835,yes,,,,,POINT(13.509793 52.497835),Lichtenberg,Rummelsburg
"10797319719","11006006","601",T. Schmook,Schloßstraße,,Berlin,"12165",practice,dermatology,,https://dermaprivat.de,13.317365,52.453859,,Private Hautarztpraxis,,,,POINT(13.317365 52.453859),Steglitz-Zehlendorf,Wannsee
