id,name,brand,operator,address,latitude,longitude,district,district_id,neighborhood,neighborhood_id,opening_hours,car_wash,compressed_air,wheelchair,fuel:diesel,fuel:octane_95,geometry_wkt
2286559092,Shell,Shell,,"Shell, 6, Manteuffelstraße, Alt-Tempelhof, Tempelhof, Tempelhof-Schöneberg, Berlin, 12103, Deutschland",52.4645469,13.377083,Tempelhof-Schöneberg,11007007,Tempelhof,0703,,,yes,,yes,yes,POINT (13.377083 52.464547)
2820273578,Aral,Aral,Stephan Wendt,"Aral, 6, Grenzallee, Weiße Siedlung, Neukölln, Berlin, 12057, Deutschland",52.4694612,13.4621154,Neukölln,11008008,Neukölln,0801,24/7,,yes,yes,yes,yes,POINT (13.462115 52.469461)
2821187123,Shell,Shell,,"Shell, 102, Tempelhofer Weg, Siedlung der Düfte, Britz, Neukölln, Berlin, 12347, Deutschland",52.4504263,13.434389,Neukölln,11008008,Britz,0802,24/7,,yes,,,yes,POINT (13.434389 52.450426)
2821288442,Sprint,Sprint,,"Sprint, 75, Grüner Weg, Buckow, Neukölln, Berlin, 12359, Deutschland",52.4383901,13.4526535,Neukölln,11008008,Buckow,0803,Mo-Sa 06:00-22:00; Su 07:00-22:00,,yes,limited,yes,yes,POINT (13.452654 52.43839)
2821289130,Esso,Esso,Echo Tankstellen GmbH,"Esso, 84-92, Buschkrugallee, Ideal-Siedlung, Britz, Neukölln, Berlin, 12359, Deutschland",52.4557966,13.4493616,Neukölln,11008008,Britz,0802,"Mo-Fr 06:00-20:00; Sa,Su 08:00-20:00",,yes,yes,yes,yes,POINT (13.449362 52.455797)
2844549610,Esso,Esso,,"Esso, 100, Fürstenwalder Allee, Rahnsdorf-Mühle, Rahnsdorf, Treptow-Köpenick, Berlin, 12589, Deutschland",52.4366512,13.6959591,Treptow-Köpenick,11009009,Rahnsdorf,0912,,,,yes,yes,yes,POINT (13.695959 52.436651)
2848137819,TopTank,TopTank,Demet Tankal,"TopTank, 341, Mariendorfer Damm, Siedlung Daheim, Mariendorf, Tempelhof-Schöneberg, Berlin, 12107, Deutschland",52.4232523,13.3966119,Tempelhof-Schöneberg,11007007,Mariendorf,0704,Mo-Su 05:00-22:00,yes,yes,,yes,yes,POINT (13.396612 52.423252)
2853634283,Shell,Shell,Shell,"Shell, 292, Wendenschloßstraße, Kietzer Feld, Köpenick, Treptow-Köpenick, Berlin, 12557, Deutschland",52.4292015,13.5838397,Treptow-Köpenick,11009009,Köpenick,0910,,,yes,yes,yes,yes,POINT (13.58384 52.429202)
2860742936,Shell,Shell,,"Shell, 129/131, Hultschiner Damm, Mahlsdorf Süd, Mahlsdorf, Marzahn-Hellersdorf, Berlin, 12623, Deutschland",52.4865795,13.6038368,Marzahn-Hellersdorf,11010010,Mahlsdorf,1004,,,yes,yes,yes,yes,POINT (13.603837 52.48658)
2865553304,Total,TotalEnergies,,"Total, 42, Ribnitzer Straße, Niles-Siedlung, Neu-Hohenschönhausen, Lichtenberg, Berlin, 13051, Deutschland",52.565754,13.4917345,Lichtenberg,11011011,Neu-Hohenschönhausen,1109,24/7,,yes,yes,yes,yes,POINT (13.491734 52.565754)
2865807237,Star,star,,"Star, 263, Johannisthaler Chaussee, Buckow-Nord, Buckow, Neukölln, Berlin, 12351, Deutschland",52.4317914,13.4608631,Neukölln,11008008,Buckow,0803,Mo-Fr 06:00-22:00; Sa-Su 07:00-22:00,,yes,limited,yes,yes,POINT (13.460863 52.431791)
2873890929,Esso,Esso,Esso,"Esso, 285, Heerstraße, Bocksfelde, Wilhelmstadt, Spandau, Berlin, 13595, Deutschland",52.5149223,13.1850247,Spandau,11005005,Wilhelmstadt,0509,24/7,yes,yes,yes,yes,yes,POINT (13.185025 52.514922)
2875570067,Esso,Esso,,"Esso, 185, Ruhlebener Straße, Wilhelmstadt, Spandau, Berlin, 13597, Deutschland",52.527432,13.2102409,Spandau,11005005,Wilhelmstadt,0509,24/7,,yes,yes,yes,yes,POINT (13.210241 52.527432)
2879827701,Aral,Aral,Hendrik Bolt,"Aral, 16, Falkenseer Damm, Neustadt, Spandau, Berlin, 13585, Deutschland",52.5428548,13.1993023,Spandau,11005005,Spandau,0501,24/7,,yes,yes,yes,yes,POINT (13.199302 52.542855)
2886852045,Elan,Elan,,"Elan, 37, Tino-Schwierzina-Straße, Heinersdorf, Pankow, Berlin, 13089, Deutschland",52.5583444,13.4326989,Pankow,11003003,Heinersdorf,0304,24/7,,yes,,yes,yes,POINT (13.432699 52.558344)
2889852088,Shell,Shell,,"Shell, 61, Oranienburger Straße, Alt-Wittenau, Wittenau, Reinickendorf, Berlin, 13437, Deutschland",52.5899503,13.3347971,Reinickendorf,11012012,Wittenau,1209,,,yes,,yes,yes,POINT (13.334797 52.58995)
2891400380,Aral,Aral,Aral,"Aral, 24, Berliner Straße, Alt-Tegel, Tegel, Reinickendorf, Berlin, 13507, Deutschland",52.5842436,13.2878052,Reinickendorf,11012012,Tegel,1202,,,yes,yes,yes,yes,POINT (13.287805 52.584244)
2891401011,Aral,Aral,Aral,"Aral, 67, Berliner Straße, Tegel, Reinickendorf, Berlin, 13507, Deutschland",52.5815752,13.2912451,Reinickendorf,11012012,Tegel,1202,"Mo-Su,PH 00:00-24:00",,yes,yes,yes,yes,POINT (13.291245 52.581575)
2907867050,Shell,Shell,,"Shell, 101, Ollenhauerstraße, Reinickendorf, Berlin, 13403, Deutschland",52.5708936,13.3299926,Reinickendorf,11012012,Reinickendorf,1201,24/7,,yes,yes,yes,yes,POINT (13.329993 52.570894)
2939076787,Agip,Agip,Eni Deutschland GmbH,"Agip, 69, Dannenwalder Weg, Märkisches Viertel, Reinickendorf, Berlin, 13439, Deutschland",52.5917599,13.3467762,Reinickendorf,11012012,Märkisches Viertel,1210,,yes,yes,,yes,yes,POINT (13.346776 52.59176)
2947845938,Total,Total,,"Total, 13, Habichtstraße, Konradshöhe, Reinickendorf, Berlin, 13505, Deutschland",52.5859744,13.2316713,Reinickendorf,11012012,Konradshöhe,1203,,,yes,yes,yes,yes,POINT (13.231671 52.585974)
2953783133,Aral,Aral,,"Aral, 29, Residenzstraße, Siedlung Paddenpuhl, Reinickendorf, Berlin, 13409, Deutschland",52.5681774,13.3613138,Reinickendorf,11012012,Reinickendorf,1201,Mo-Su 06:00-22:00,,yes,yes,,yes,POINT (13.361314 52.568177)
2995789152,Aral,Aral,,"Aral, 155, Märkische Allee, Springpfuhl, Marzahn, Marzahn-Hellersdorf, Berlin, 12681, Deutschland",52.5318667,13.5362442,Marzahn-Hellersdorf,11010010,Marzahn,1001,,,yes,,yes,yes,POINT (13.536244 52.531867)
3022100098,Total,TotalEnergies,,"Total, 526, Landsberger Allee, Alt-Marzahn, Marzahn, Marzahn-Hellersdorf, Berlin, 12681, Deutschland",52.5448881,13.5689884,Marzahn-Hellersdorf,11010010,Marzahn,1001,24/7,,yes,yes,yes,yes,POINT (13.568988 52.544888)
3096958384,BarMalGas GmbH,BarMalGas GmbH,BarMalGas GmbH,"BarMalGas GmbH, 42, Rathausstraße, Wohnpark Mariendorf, Mariendorf, Tempelhof-Schöneberg, Berlin, 12105, Deutschland",52.4403282,13.3811782,Tempelhof-Schöneberg,11007007,Mariendorf,0704,24/7,,no,yes,,,POINT (13.381178 52.440328)
3149313946,Autogas 24h,,Linde,"Autogas 24h, Gradestraße, Siedlung der Düfte, Britz, Neukölln, Berlin, 12347, Deutschland",52.4519744,13.4245066,Neukölln,11008008,Britz,0802,,,,,,,POINT (13.424507 52.451974)
3163972569,Esso,Esso,,"Esso, 106, Gneisenaustraße, Tempelhofer Vorstadt, Kreuzberg, Friedrichshain-Kreuzberg, Berlin, 10961, Deutschland",52.4927543,13.3903688,Friedrichshain-Kreuzberg,11002002,Kreuzberg,0202,,,no,yes,yes,yes,POINT (13.390369 52.492754)
3241060681,Sprint,Sprint,,"Sprint, 79, Residenzstraße, Gesundbrunnen, Mitte, Berlin, 13409, Deutschland",52.5588705,13.3704382,Mitte,11001001,Gesundbrunnen,0106,05:00-23:00,,yes,,yes,yes,POINT (13.370438 52.55887)
3241436496,Elan,Elan,,"Elan, 116, Storkower Straße, Blumenviertel, Prenzlauer Berg, Pankow, Berlin, 10407, Deutschland",52.5353899,13.4508052,Pankow,11003003,Prenzlauer Berg,0301,,,yes,yes,,,POINT (13.450805 52.53539)
3273363412,Aral,Aral,Torsten Hauser,"Aral, 1-2, Bismarckstraße, Alt-Lietzow, Charlottenburg, Charlottenburg-Wilmersdorf, Berlin, 10587, Deutschland",52.5127625,13.3193169,Charlottenburg-Wilmersdorf,11004004,Charlottenburg,0401,24/7,,yes,yes,yes,yes,POINT (13.319317 52.512762)
3404338422,Total,TotalEnergies,Total,"Total, 35,37, Jafféstraße, Westend, Charlottenburg-Wilmersdorf, Berlin, 14055, Deutschland",52.5082671,13.2605921,Charlottenburg-Wilmersdorf,11004004,Westend,0405,24/7,,yes,,yes,yes,POINT (13.260592 52.508267)
3835317332,Propan Geppert,,,"Propan Geppert, 10, Greinerstraße, Mariendorf, Tempelhof-Schöneberg, Berlin, Teltow, 12107, Deutschland",52.4352652,13.3706421,Tempelhof-Schöneberg,11007007,Mariendorf,0704,Mo-Fr 07:00-16:00; Sa 09:00-12:00,,,,,,POINT (13.370642 52.435265)
4530241255,Sprint,Sprint,,"Sprint, 76, Mecklenburgische Straße, Wilmersdorf, Charlottenburg-Wilmersdorf, Berlin, 10713, Deutschland",52.4793052,13.313516,Charlottenburg-Wilmersdorf,11004004,Wilmersdorf,0402,24/7,,yes,yes,yes,yes,POINT (13.313516 52.479305)
4583828565,Hans Engelke Energie,,Hans Engelke Energie,"Hans Engelke Energie, 10, Tempelhofer Weg, Siedlung der Düfte, Tempelhof, Tempelhof-Schöneberg, Berlin, 12099, Deutschland",52.4586478,13.4222118,Tempelhof-Schöneberg,11007007,Tempelhof,0703,24/7,,no,limited,yes,yes,POINT (13.422212 52.458648)
4739295522,Nordtanke,,NORD-TANKE GmbH,"Nordtanke, Antonienstraße, Reinickendorf, Berlin, 13509, Deutschland",52.5773118,13.3144029,Reinickendorf,11012012,Reinickendorf,1201,07:00-19:00,,yes,,,,POINT (13.314403 52.577312)
5338207969,Star,star,PKN Orlen,"Star, 170, Siegfriedstraße, Bornitz-Viertel, Lichtenberg, Berlin, 10365, Deutschland",52.5243813,13.4990497,Lichtenberg,11011011,Lichtenberg,1103,24/7,,yes,yes,yes,yes,POINT (13.49905 52.524381)
5461656137,unknown gas station,Independent,,"Independent, Ordensmeisterstraße, Tempelhof, Tempelhof-Schöneberg, Berlin, 12099, Deutschland",52.4586228,13.3970949,Tempelhof-Schöneberg,11007007,Tempelhof,0703,24/7,,,no,yes,,POINT (13.397095 52.458623)
5524953630,Q1,Q1,Fast Forward GmbH,"Q1, 11-13, Mariendorfer Damm, Mariendorf, Tempelhof-Schöneberg, Berlin, 12109, Deutschland",52.4520121,13.3850451,Tempelhof-Schöneberg,11007007,Mariendorf,0704,24/7,,yes,yes,yes,yes,POINT (13.385045 52.452012)
6280149622,Total,TotalEnergies,Total,"Total, 60, Britzer Damm, Siedlung der Düfte, Britz, Neukölln, Berlin, 12347, Deutschland",52.4568511,13.4364,Neukölln,11008008,Britz,0802,24/7,,yes,yes,yes,yes,POINT (13.4364 52.456851)
6895416926,Shell,Shell,Shell,"Shell, 90-92, Sachsendamm, Schöneberger Dreieck, Rote Insel, Schöneberg, Tempelhof-Schöneberg, Berlin, 10829, Deutschland",52.4786467,13.3550598,Tempelhof-Schöneberg,11007007,Schöneberg,0701,24/7,,yes,,yes,yes,POINT (13.35506 52.478647)
7650561737,Shell,Shell,Shell,"Shell, 95, Kaiser-Friedrich-Straße, Gierkekiez, Danckelmannkiez, Charlottenburg, Charlottenburg-Wilmersdorf, Berlin, 10585, Deutschland",52.5158799,13.3013692,Charlottenburg-Wilmersdorf,11004004,Charlottenburg,0401,24/7,,yes,yes,yes,yes,POINT (13.301369 52.51588)
7660542423,TotalEnergies,TotalEnergies,,"TotalEnergies, 2-6, Wackenbergstraße, Niederschönhausen, Pankow, Berlin, 13156, Deutschland",52.5829768,13.4045194,Pankow,11003003,Niederschönhausen,0311,Mo-Fr 05:00-22:00; Sa-Su 06:00-22:00,,yes,yes,yes,yes,POINT (13.404519 52.582977)
7850844059,Shell,Shell,Shell,"Shell, 2, Letterhausweg, Siedlung Charlottenburg-Nord, Charlottenburg-Nord, Charlottenburg-Wilmersdorf, Berlin, 13627, Deutschland",52.5343192,13.28312,Charlottenburg-Wilmersdorf,11004004,Charlottenburg-Nord,0406,24/7,,yes,yes,yes,yes,POINT (13.28312 52.534319)
8281283700,Aral,Aral,,"Aral, 58, Königstraße, Wannsee, Steglitz-Zehlendorf, Berlin, 14109, Deutschland",52.4191027,13.1590065,Steglitz-Zehlendorf,11006006,Wannsee,0607,,,yes,,yes,yes,POINT (13.159006 52.419103)
8342824464,Total,TotalEnergies,,"Total, 174, Storkower Straße, Fennpfuhl, Lichtenberg, Berlin, 10369, Deutschland",52.5274399,13.4579265,Lichtenberg,11011011,Fennpfuhl,1111,"Mo-Su,PH 00:00-24:00",,yes,limited,yes,yes,POINT (13.457926 52.52744)
8398361579,Jet,JET,,"Jet, 70A, Hauptstraße, Buchholz-West, Französisch Buchholz, Pankow, Berlin, 13127, Deutschland",52.6036442,13.4324571,Pankow,11003003,Französisch,0310,24/7,,yes,,,,POINT (13.432457 52.603644)
8477272363,Esso,Esso,Grit Irion,"Esso, 34, Kaiser-Wilhelm-Straße, Komponistenviertel, Lankwitz, Steglitz-Zehlendorf, Berlin, 12247, Deutschland",52.4322781,13.3380598,Steglitz-Zehlendorf,11006006,Lankwitz,0603,24/7,,yes,limited,yes,yes,POINT (13.33806 52.432278)
8477277402,Total,TotalEnergies,Susanne Rosin,"Total, 15a, Berliner Straße, Zehlendorf, Steglitz-Zehlendorf, Berlin, 14169, Deutschland",52.4362048,13.2657305,Steglitz-Zehlendorf,11006006,Zehlendorf,0604,"Mo-Fr 06:00-22:00; Sa,Su 07:00-22:00",,yes,yes,yes,yes,POINT (13.26573 52.436205)
8483279011,Shell,Shell,,"Shell, 170-172, Mariendorfer Damm, Alt-Mariendorf, Mariendorf, Tempelhof-Schöneberg, Berlin, 12107, Deutschland",52.4360632,13.3884824,Tempelhof-Schöneberg,11007007,Mariendorf,0704,Mo-Su 06:00-23:00,,yes,,yes,yes,POINT (13.388482 52.436063)
8923250654,bft,bft,KP-Petrol GmbH,"bft, 2, Kapweg, Cité Berthezène, Wedding, Reinickendorf, Berlin, 13405, Deutschland",52.5617489,13.328822,Mitte,11001001,Wedding,0105,"Mo-Fr 06:00-22:00; Sa,Su,PH 08:00-22:00",,yes,yes,yes,yes,POINT (13.328822 52.561749)
9222066871,Shell,Shell,,"Shell, 20, Prinzenallee, Gartenstadt Atlantic, Gesundbrunnen, Mitte, Berlin, 13357, Deutschland",52.5552146,13.3843252,Mitte,11001001,Gesundbrunnen,0106,"Mo-Su,PH 00:00-24:00",,yes,yes,yes,yes,POINT (13.384325 52.555215)
9225259022,Jet,JET,Uta Melzer,"Jet, 41-42, Prenzlauer Promenade, Vinetakiez, Heinersdorf, Pankow, Berlin, 13089, Deutschland",52.5596259,13.4287521,Pankow,11003003,Heinersdorf,0304,24/7,,yes,,yes,yes,POINT (13.428752 52.559626)
9241618010,Shell,Shell,,"Shell, 21, Lindenstraße, Wasserstadt Spindlersfeld, Köpenick, Treptow-Köpenick, Berlin, 12555, Deutschland",52.4552455,13.567476,Treptow-Köpenick,11009009,Köpenick,0910,,,yes,yes,yes,,POINT (13.567476 52.455246)
9248249570,Aral,Aral,Daniela Anton,"Aral, 26a, Drakestraße, Lichterfelde West, Lichterfelde, Steglitz-Zehlendorf, Berlin, Teltow, 12205, Deutschland",52.4409809,13.2994657,Steglitz-Zehlendorf,11006006,Lichterfelde,0602,24/7,,yes,,yes,yes,POINT (13.299466 52.440981)
9248681747,Shell,Shell,,,52.488821,13.3066926,Charlottenburg-Wilmersdorf,11004004,Wilmersdorf,0402,24/7,,yes,yes,yes,yes,POINT (13.306693 52.488821)
9264363464,Aral,Aral,,,52.4396833,13.3516616,Steglitz-Zehlendorf,11006006,Lankwitz,0603,24/7,yes,yes,yes,yes,yes,POINT (13.351662 52.439683)
9290886125,Total,TotalEnergies,,,52.4555361,13.3668986,Tempelhof-Schöneberg,11007007,Tempelhof,0703,,,yes,yes,yes,yes,POINT (13.366899 52.455536)
9457606432,Star,star,,,52.4300523,13.312741,Steglitz-Zehlendorf,11006006,Lichterfelde,0602,Mo-Fr 06:00-22:00; Sa 07:00-22:00; Su 07:00-22:00,,yes,,yes,yes,POINT (13.312741 52.430052)
9544555544,1. FC Union Zapfstelle,TotalEnergies,Total,,52.4537797,13.5130338,Treptow-Köpenick,11009009,Niederschöneweide,0905,,,yes,yes,yes,yes,POINT (13.513034 52.45378)
9901581529,Sprint,Sprint,,,52.4329747,13.4709326,Neukölln,11008008,Buckow,0803,Mo-Fr 06:00-22:00; Sa-Su 07:00-22:00,,yes,limited,yes,yes,POINT (13.470933 52.432975)
10221805048,Shell,Shell,,,52.3870504,13.4078226,Tempelhof-Schöneberg,11007007,Lichtenrade,0706,"Mo-Fr 06:00-22:00; Sa,Su 07:00-22:00",,yes,limited,yes,yes,POINT (13.407823 52.38705)
10691774810,JET,JET,,,52.5644853,13.4474699,Pankow,11003003,Heinersdorf,0304,Mo-Sa 05:00-23:00,,yes,yes,yes,yes,POINT (13.44747 52.564485)
11092475220,Shell,Shell,Shell,,52.4759983,13.3412185,Tempelhof-Schöneberg,11007007,Schöneberg,0701,"Mo-Fr 06:00-22:00; Sa,Su 07:00-22:00",,yes,limited,yes,yes,POINT (13.341218 52.475998)
11153203139,Aral,Aral,Mike Seitz,,52.475961,13.2791394,Charlottenburg-Wilmersdorf,11004004,Grunewald,0404,,yes,yes,limited,yes,yes,POINT (13.279139 52.475961)
11239852432,Star,star,Star,,52.4314505,13.2303812,Steglitz-Zehlendorf,11006006,Zehlendorf,0604,06:00-22:00,yes,yes,yes,yes,yes,POINT (13.230381 52.43145)
11260751225,HEM,HEM,,,52.4123509,13.3472424,Tempelhof-Schöneberg,11007007,Marienfelde,0705,"Mo-Su,PH 06:00-22:00",,yes,yes,yes,yes,POINT (13.347242 52.412351)
11261979875,Star,star,ORLEN Deutschland GmbH,,52.4323988,13.2866087,Steglitz-Zehlendorf,11006006,Lichterfelde,0602,Su 08:00-21:30; Mo-Sa 07:00-21:30,,yes,,yes,yes,POINT (13.286609 52.432399)
11270209150,Shell,Shell,Schmeisser Tankstellen Verwaltungs- & Betriebsgesellschaft mbH,,52.535551,13.3249936,Mitte,11001001,Moabit,0102,,,,,yes,yes,POINT (13.324994 52.535551)
11305178668,unknown gas station,,BEHALA,,52.5375152,13.3406593,Mitte,11001001,Moabit,0102,,,no,,,,POINT (13.340659 52.537515)
11407220633,HEM,HEM,,,52.5766013,13.3786961,Pankow,11003003,Niederschönhausen,0311,"Mo-Su,PH 05:00-23:00",,yes,yes,yes,yes,POINT (13.378696 52.576601)
11833740504,Esso,Esso,Esso,,52.4488585,13.384677,Tempelhof-Schöneberg,11007007,Mariendorf,0704,"Mo-Su,PH 00:00-00:00",,yes,yes,yes,yes,POINT (13.384677 52.448858)
11881835622,Total,TotalEnergies,,,52.4191524,13.3193384,Steglitz-Zehlendorf,11006006,Lichterfelde,0602,Mo-Su 06:00-22:00,yes,yes,yes,yes,yes,POINT (13.319338 52.419152)
12180826147,Star,star,Orlen Deutschland GmbH,,52.5982085,13.2987771,Reinickendorf,11012012,Tegel,1202,Mo-Su 06:00-22:00,,yes,,,,POINT (13.298777 52.598208)
12208920752,Aral,Aral,Jörg Bräuer,,52.5407012,13.3931735,Mitte,11001001,Gesundbrunnen,0106,24/7,,yes,,yes,yes,POINT (13.393174 52.540701)
12293591764,Aral,Aral,Aral,,52.4338927,13.3907358,Tempelhof-Schöneberg,11007007,Mariendorf,0704,24/7,,yes,yes,yes,yes,POINT (13.390736 52.433893)
12294200377,Aral,Aral,Mike Seitz,,52.4957203,13.2876286,Charlottenburg-Wilmersdorf,11004004,Halensee,0407,24/7,,yes,no,yes,yes,POINT (13.287629 52.49572)
12294264499,Aral,Aral,Pascal Kreul,,52.5072786,13.2276598,Charlottenburg-Wilmersdorf,11004004,Westend,0405,,,yes,yes,yes,yes,POINT (13.22766 52.507279)
12295940984,Aral,Aral,Marco Hennig,,52.4987722,13.4228522,Friedrichshain-Kreuzberg,11002002,Kreuzberg,0202,24/7,,no,yes,yes,yes,POINT (13.422852 52.498772)
12296295123,HEM,HEM,Silke Dietrich,,52.5052305,13.6168443,Marzahn-Hellersdorf,11010010,Mahlsdorf,1004,,,yes,,yes,yes,POINT (13.616844 52.50523)
12296327861,HEM,HEM,Rene Lange,,52.54736,13.3100907,Charlottenburg-Wilmersdorf,11004004,Charlottenburg-Nord,0406,05:00-24:00,,yes,yes,yes,yes,POINT (13.310091 52.54736)
12298822441,Shell,Shell,,,52.4335102,13.3770078,Tempelhof-Schöneberg,11007007,Mariendorf,0704,,,yes,yes,,yes,POINT (13.377008 52.43351)
12299043826,Star,star,ORLEN Deutschland GmbH,,52.4237432,13.5595161,Treptow-Köpenick,11009009,Grünau,0913,24/7,,yes,,yes,yes,POINT (13.559516 52.423743)
12301079618,Agip,Agip,,,52.5144295,13.5814351,Marzahn-Hellersdorf,11010010,Hellersdorf,1005,24/7,yes,yes,limited,yes,yes,POINT (13.581435 52.51443)
12301084001,Jet,JET,Mathias Fuhrmann,,52.4959113,13.562842,Marzahn-Hellersdorf,11010010,Biesdorf,1002,Mo-Fr 05:00-22:00; Sa 05:30-22:00; Su 06:00-22:00,,yes,yes,yes,yes,POINT (13.562842 52.495911)
12301829809,Esso,Esso,Esso,,52.4355796,13.2666014,Steglitz-Zehlendorf,11006006,Zehlendorf,0604,24/7,,yes,limited,yes,yes,POINT (13.266601 52.43558)
12303603151,Shell,Shell,Shell,,52.5191302,13.2720342,Charlottenburg-Wilmersdorf,11004004,Westend,0405,,,yes,no,yes,yes,POINT (13.272034 52.51913)
12303608936,Aral,Aral,,,52.4846039,13.3814603,Tempelhof-Schöneberg,11007007,Tempelhof,0703,"Mo-Su,PH 00:00-24:00+",,yes,,yes,yes,POINT (13.38146 52.484604)
12303837722,Shell,Shell,Steffen Kolberg Tankstellen Verwaltungs- und Betriebs GmbH,,52.5100257,13.2769621,Charlottenburg-Wilmersdorf,11004004,Westend,0405,24/7,yes,yes,yes,yes,yes,POINT (13.276962 52.510026)
12303844694,Esso,Esso,Esso,,52.4942212,13.2846071,Charlottenburg-Wilmersdorf,11004004,Grunewald,0404,,,yes,,yes,yes,POINT (13.284607 52.494221)
12306559594,Agip,Agip,,,52.5383295,13.3437686,Mitte,11001001,Moabit,0102,"Mo-Fr 05:00-23:00; Sa 06:00-23:00; Su,PH 07:00-22:00",,yes,,yes,retail,POINT (13.343769 52.53833)
12306619437,Aral,Aral,Peter Fecher,,52.52079,13.333485,Mitte,11001001,Moabit,0102,,,yes,yes,yes,yes,POINT (13.333485 52.52079)
12306627701,Aral,Aral,,,52.5076786,13.3016753,Charlottenburg-Wilmersdorf,11004004,Charlottenburg,0401,24/7,yes,yes,yes,yes,yes,POINT (13.301675 52.507679)
12306647731,Aral,Aral,Klaus Guthmann,,52.5635643,13.3300061,Reinickendorf,11012012,Reinickendorf,1201,"Mo-Su,PH 00:00-24:00+",,yes,yes,yes,yes,POINT (13.330006 52.563564)
12307317284,Shell,Shell,Shell,,52.4929041,13.331531,Charlottenburg-Wilmersdorf,11004004,Wilmersdorf,0402,Mo-Su 00:00-24:00,,yes,yes,,yes,POINT (13.331531 52.492904)
12307321630,Sprint,Sprint,,,52.5375187,13.2473029,Spandau,11005005,Siemensstadt,0503,24/7,,yes,yes,,yes,POINT (13.247303 52.537519)
12307330205,Aral,Aral,,,52.5254052,13.3570415,Mitte,11001001,Moabit,0102,24/7,,yes,yes,yes,yes,POINT (13.357042 52.525405)
12308972708,Shell,Shell,,,52.5677331,13.3100673,Reinickendorf,11012012,Reinickendorf,1201,24/7,,yes,limited,yes,yes,POINT (13.310067 52.567733)
12309013860,Sprint,Sprint,Sprint Tank GmbH,,52.5711779,13.4426588,Pankow,11003003,Heinersdorf,0304,Mo-Sa 05:00-22:00; Su 06:00-22:00,,yes,,yes,yes,POINT (13.442659 52.571178)
12309549540,Aral,Aral,,,52.5112304,13.4935863,Lichtenberg,11011011,Lichtenberg,1103,24/7,yes,yes,yes,yes,yes,POINT (13.493586 52.51123)
12311507738,Total,TotalEnergies,Total,,52.5366305,13.5156728,Lichtenberg,11011011,Alt-Hohenschönhausen,1110,"Mo-Su,PH 05:00-22:00",,yes,yes,yes,yes,POINT (13.515673 52.53663)
12311516076,Total,TotalEnergies,,,52.5353359,13.5229052,Marzahn-Hellersdorf,11010010,Marzahn,1001,,,yes,yes,yes,yes,POINT (13.522905 52.535336)
12311522644,Jet,JET,,,52.5473585,13.5095372,Lichtenberg,11011011,Alt-Hohenschönhausen,1110,"PH,Mo-Su 00:00-24:00",,yes,yes,yes,yes,POINT (13.509537 52.547358)
12312317164,Shell,Shell,,,52.5546902,13.3917962,Mitte,11001001,Gesundbrunnen,0106,"Mo-Su,PH 00:00+",,yes,yes,customers,yes,POINT (13.391796 52.55469)
12313785836,Shell,Shell,Royal Dutch Shell plc,,52.5040654,13.4083432,Friedrichshain-Kreuzberg,11002002,Kreuzberg,0202,,,yes,limited,yes,yes,POINT (13.408343 52.504065)
12313795003,Shell,Shell,S&K Tankstellen GmbH,,52.4808932,13.5019701,Treptow-Köpenick,11009009,Oberschöneweide,0909,Mo-Fr 06:00-22:00; Sa-Su 07:00-22:00,,yes,,yes,yes,POINT (13.50197 52.480893)
12313802224,Aral,Aral,,,52.5538416,13.5517943,Marzahn-Hellersdorf,11010010,Marzahn,1001,,,yes,,yes,yes,POINT (13.551794 52.553842)
12314307172,Spreves,,,,52.5400557,13.1829815,Spandau,11005005,Falkenhagener Feld,0508,24/7,,,limited,yes,yes,POINT (13.182982 52.540056)
