,detail_url,name,type,price_euro,number_of_rooms,surface_m2,floor,street,house_number,postal_code,first_tenant,address,latitude,longitude,geometry,neighborhood_id,neighborhood,district,district_id,id
85,https://www.immowelt.de/expose/dae699c7-ccf9-452a-bb4f-72a583d9b82b,"Wohnung zur Miete - Erstbezug 1.970 € 3 Zimmer 114,2 m² 3. Geschoss frei ab 01.04.2026 Weißensee Berlin 13086",Wohnung,1970.0,3.0,114.2,3,,,13086,yes,", 13086 Weißensee Berlin",52.5571246,13.4482778,POINT (13.4482778 52.5571246),0302,Weißensee,Pankow,11003003,20260206_10059
87,https://www.immowelt.de/expose/643ba196-2339-42bd-93ca-3b4b9861412f,Studio zur Miete Tauschwohnung 700 € 2 Zimmer 70 m² 3. Geschoss Neukölln Berlin 12045,Studio,700.0,2.0,70.0,3,,,12045,no,", 12045 Neukölln Berlin",52.4854649,13.4392308,POINT (13.4392308 52.4854649),0801,Neukölln,Neukölln,11008008,20260206_10060
89,https://www.immowelt.de/expose/c7e12d37-9d52-4eaf-933d-cb9f349fe6a0,Studio zur Miete Tauschwohnung 1.700 € 3 Zimmer 100 m² 2. Geschoss Westend Berlin 14050,Studio,1700.0,3.0,100.0,2,,,14050,no,", 14050 Westend Berlin",52.5201745,13.2691228,POINT (13.2691228 52.5201745),0405,Westend,Charlottenburg-Wilmersdorf,11004004,20260206_10061
91,https://www.immowelt.de/expose/084f17b3-e793-4a21-8199-2350757194f4,Studio zur Miete Tauschwohnung 600 € 1 Zimmer 35 m² 1. Geschoss Schöneberg Berlin 12157,Studio,600.0,1.0,35.0,1,,,12157,no,", 12157 Schöneberg Berlin",52.4653518,13.3451945,POINT (13.3451945 52.4653518),0701,Schöneberg,Tempelhof-Schöneberg,11007007,20260206_10062
93,https://www.immowelt.de/expose/7ebd3757-ca72-496e-b591-0a9cec03a3ee,Studio zur Miete Tauschwohnung 352 € 2 Zimmer 56 m² 1. Geschoss Steglitz Berlin 12167,Studio,352.0,2.0,56.0,1,,,12167,no,", 12167 Steglitz Berlin",52.4492174,13.3347257,POINT (13.3347257 52.4492174),0601,Steglitz,Steglitz-Zehlendorf,11006006,20260206_10063
95,https://www.immowelt.de/expose/e73063ea-e3cb-441c-89cb-6043f2987983,Studio zur Miete Tauschwohnung 1.517 € 3 Zimmer 117 m² 4. Geschoss Lichtenberg Berlin 10367,Studio,1517.0,3.0,117.0,4,,,10367,no,", 10367 Lichtenberg Berlin",52.5238529,13.4825552,POINT (13.4825552 52.5238529),1111,Fennpfuhl,Lichtenberg,11011011,20260206_10064
97,https://www.immowelt.de/expose/d81a02d9-be37-4cdd-aa11-1296c825bb61,Studio zur Miete Tauschwohnung 730 € 2 Zimmer 63 m² 6. Geschoss Friedrichsfelde Berlin 10319,Studio,730.0,2.0,63.0,6,,,10319,no,", 10319 Friedrichsfelde Berlin",52.5005609,13.5229947,POINT (13.5229947 52.5005609),1101,Friedrichsfelde,Lichtenberg,11011011,20260206_10065
98,https://www.immowelt.de/expose/6949db95-2e03-460c-a4a8-c22fd210e2f1,Wohnung zur Miete - Erstbezug 2.398 € 3 Zimmer 109 m² Grünau Berlin 12527,Wohnung,2398.0,3.0,109.0,,,,12527,yes,", 12527 Grünau Berlin",52.4154272,13.5805633,POINT (13.5805633 52.4154272),0913,Grünau,Treptow-Köpenick,11009009,20260206_10066
99,https://www.immowelt.de/expose/9a124fe0-dda5-4aa6-8735-fb4b5792f6cf,Studio zur Miete 1.218 € 1 Zimmer 58 m² EG frei ab 06.02.2026 Buolstraße Siemensstadt Berlin 13629,Studio,1218.0,1.0,58.0,0,,,13629,no,", 13629 Siemensstadt Berlin",52.542187,13.2663686,POINT (13.2663686 52.542187),0503,Siemensstadt,Spandau,11005005,20260206_10067
102,https://www.immowelt.de/expose/c4cfc07d-9c13-4869-94b5-eebe15bdfc7a,Studio zur Miete Tauschwohnung 628 € 2 Zimmer 51 m² 1. Geschoss Oberschöneweide Berlin 12459,Studio,628.0,2.0,51.0,1,,,12459,no,", 12459 Oberschöneweide Berlin",52.468305,13.5147534,POINT (13.5147534 52.468305),0909,Oberschöneweide,Treptow-Köpenick,11009009,20260206_10068
104,https://www.immowelt.de/expose/5718ac74-98b6-45b0-bd71-6c6f89cb8528,Studio zur Miete Tauschwohnung 400 € 2 Zimmer 33 m² 3. Geschoss Westend Berlin 14052,Studio,400.0,2.0,33.0,3,,,14052,no,", 14052 Westend Berlin",52.5142533,13.2587723,POINT (13.2587723 52.5142533),0405,Westend,Charlottenburg-Wilmersdorf,11004004,20260206_10069
106,https://www.immowelt.de/expose/fe93846f-b5b4-46eb-a22b-328ff78dc2b1,Studio zur Miete Tauschwohnung 704 € 2 Zimmer 75 m² 3. Geschoss Wilmersdorf Berlin 10715,Studio,704.0,2.0,75.0,3,,,10715,no,", 10715 Wilmersdorf Berlin",52.4830897,13.3285456,POINT (13.3285456 52.4830897),0402,Wilmersdorf,Charlottenburg-Wilmersdorf,11004004,20260206_10070
108,https://www.immowelt.de/expose/52294b30-5058-4d3a-a33c-c5c27105062a,Studio zur Miete Tauschwohnung 355 € 2 Zimmer 52 m² 3. Geschoss Friedrichsfelde Berlin 10319,Studio,355.0,2.0,52.0,3,,,10319,no,", 10319 Friedrichsfelde Berlin",52.5005609,13.5229947,POINT (13.5229947 52.5005609),1101,Friedrichsfelde,Lichtenberg,11011011,20260206_10071
110,https://www.immowelt.de/expose/754955f4-a341-4c5f-8ae0-5bdb773896ea,Studio zur Miete Tauschwohnung 360 € 1 Zimmer 37 m² 4. Geschoss Prenzlauer Berg Berlin 10437,Studio,360.0,1.0,37.0,4,,,10437,no,", 10437 Berg Berlin",52.5461984,13.4109651,POINT (13.4109651 52.5461984),0301,Prenzlauer Berg,Pankow,11003003,20260206_10072
113,https://www.immowelt.de/expose/6b9e7654-4936-41bd-b01b-08057507cfc0,Studio zur Miete Tauschwohnung 1.650 € 1 Zimmer 37 m² 4. Geschoss Friedrichshain Berlin 10243,Studio,1650.0,1.0,37.0,4,,,10243,no,", 10243 Friedrichshain Berlin",52.5122697,13.4394216,POINT (13.4394216 52.5122697),0201,Friedrichshain,Friedrichshain-Kreuzberg,11002002,20260206_10073
115,https://www.immowelt.de/expose/4e5a09db-0e91-4b0e-955c-8b8462d99430,Studio zur Miete Tauschwohnung 590 € 2 Zimmer 53 m² 2. Geschoss Lichtenberg Berlin 10367,Studio,590.0,2.0,53.0,2,,,10367,no,", 10367 Lichtenberg Berlin",52.5238529,13.4825552,POINT (13.4825552 52.5238529),1111,Fennpfuhl,Lichtenberg,11011011,20260206_10074
117,https://www.immowelt.de/expose/98e0a768-814b-49be-b42a-ddcbd723a683,Studio zur Miete Tauschwohnung 450 € 3 Zimmer 70 m² EG Alt-Hohenschönhausen Berlin 13055,Studio,450.0,3.0,70.0,0,,,13055,no,", 13055 Alt-Hohenschönhausen Berlin",52.5412244,13.4965585,POINT (13.4965585 52.5412244),1110,Alt-Hohenschönhausen,Lichtenberg,11011011,20260206_10075
119,https://www.immowelt.de/expose/ee218f81-4388-444c-b887-51bc5686fb04,Studio zur Miete Tauschwohnung 1.340 € 2 Zimmer 66 m² 4. Geschoss Neukölln Berlin 12049,Studio,1340.0,2.0,66.0,4,,,12049,no,", 12049 Neukölln Berlin",52.4778365,13.4222553,POINT (13.4222553 52.4778365),0801,Neukölln,Neukölln,11008008,20260206_10076
121,https://www.immowelt.de/expose/ea87e612-65ac-4fa6-8a86-13ded74eaa3d,Studio zur Miete Tauschwohnung 429 € 2 Zimmer 62 m² 6. Geschoss Friedrichshain Berlin 10243,Studio,429.0,2.0,62.0,6,,,10243,no,", 10243 Friedrichshain Berlin",52.5122697,13.4394216,POINT (13.4394216 52.5122697),0201,Friedrichshain,Friedrichshain-Kreuzberg,11002002,20260206_10077
123,https://www.immowelt.de/expose/e787dc1d-1ad6-49bd-bbbb-55d7e54827c0,Studio zur Miete Tauschwohnung 380 € 1 Zimmer 38 m² 2. Geschoss Steglitz Berlin 12167,Studio,380.0,1.0,38.0,2,,,12167,no,", 12167 Steglitz Berlin",52.4492174,13.3347257,POINT (13.3347257 52.4492174),0601,Steglitz,Steglitz-Zehlendorf,11006006,20260206_10078
125,https://www.immowelt.de/expose/0799dba6-71d1-4663-9cb5-c0b2a1d7ef41,Studio zur Miete Tauschwohnung 300 € 1 Zimmer 33 m² EG Alt-Hohenschönhausen Berlin 13055,Studio,300.0,1.0,33.0,0,,,13055,no,", 13055 Alt-Hohenschönhausen Berlin",52.5412244,13.4965585,POINT (13.4965585 52.5412244),1110,Alt-Hohenschönhausen,Lichtenberg,11011011,20260206_10079
127,https://www.immowelt.de/expose/b480a944-ec53-433b-a6f1-27694787e8f2,Studio zur Miete Tauschwohnung 674 € 2 Zimmer 55 m² 2. Geschoss Dahlem Berlin 14169,Studio,674.0,2.0,55.0,2,,,14169,no,", 14169 Dahlem Berlin",52.4528565,13.2907249,POINT (13.2907249 52.4528565),0605,Dahlem,Steglitz-Zehlendorf,11006006,20260206_10080
129,https://www.immowelt.de/expose/e17ce41b-1b60-49cf-96c9-0cd7a491c863,Studio zur Miete Tauschwohnung 451 € 2 Zimmer 55 m² 3. Geschoss Neukölln Berlin 12051,Studio,451.0,2.0,55.0,3,,,12051,no,", 12051 Neukölln Berlin",52.4666256,13.4291505,POINT (13.4291505 52.4666256),0801,Neukölln,Neukölln,11008008,20260206_10081
131,https://www.immowelt.de/expose/d07e2426-b885-4fc0-b404-d8d72dd2d6d4,Studio zur Miete Tauschwohnung 480 € 2 Zimmer 51 m² 2. Geschoss Kreuzberg Berlin 10961,Studio,480.0,2.0,51.0,2,,,10961,no,", 10961 Kreuzberg Berlin",52.492375,13.3969612,POINT (13.3969612 52.492375),0202,Kreuzberg,Friedrichshain-Kreuzberg,11002002,20260206_10082
133,https://www.immowelt.de/expose/614ac3f5-2ff3-401f-9271-db1cc48b442f,Studio zur Miete Tauschwohnung 1.150 € 3 Zimmer 110 m² 1. Geschoss Neukölln Berlin 12049,Studio,1150.0,3.0,110.0,1,,,12049,no,", 12049 Neukölln Berlin",52.4778365,13.4222553,POINT (13.4222553 52.4778365),0801,Neukölln,Neukölln,11008008,20260206_10083
135,https://www.immowelt.de/expose/f734011b-c843-46ed-abe0-e2524d669ef5,Studio zur Miete Tauschwohnung 380 € 2 Zimmer 53 m² 2. Geschoss Prenzlauer Berg Berlin 10409,Studio,380.0,2.0,53.0,2,,,10409,no,", 10409 Berg Berlin",52.5442317,13.4420813,POINT (13.4420813 52.5442317),0301,Prenzlauer Berg,Pankow,11003003,20260206_10084
137,https://www.immowelt.de/expose/96b56691-c5a1-43c4-b294-6e5541ff8b5b,Studio zur Miete Tauschwohnung 423 € 2 Zimmer 58 m² 2. Geschoss Spandau Berlin 13585,Studio,423.0,2.0,58.0,2,,,13585,no,", 13585 Spandau Berlin",52.5472219,13.2065473,POINT (13.2065473 52.5472219),0501,Spandau,Spandau,11005005,20260206_10085
139,https://www.immowelt.de/expose/cf2ac49c-0f5c-48ea-a8b1-6d390528f09d,Studio zur Miete Tauschwohnung 578 € 2 Zimmer 62 m² 1. Geschoss Neukölln Berlin 12059,Studio,578.0,2.0,62.0,1,,,12059,no,", 12059 Neukölln Berlin",52.4788056,13.451539,POINT (13.451539 52.4788056),0801,Neukölln,Neukölln,11008008,20260206_10086
141,https://www.immowelt.de/expose/2b183977-0b21-402b-b84b-dfa300ff9f2a,Studio zur Miete Tauschwohnung 994 € 3 Zimmer 93 m² 3. Geschoss Reinickendorf Berlin 13409,Studio,994.0,3.0,93.0,3,,,13409,no,", 13409 Reinickendorf Berlin",52.5674283,13.373084,POINT (13.373084 52.5674283),1201,Reinickendorf,Reinickendorf,11012012,20260206_10087
143,https://www.immowelt.de/expose/0a76bfa8-7bda-4958-a2ff-4967ce45c790,Studio zur Miete Tauschwohnung 480 € 3 Zimmer 59 m² 5. Geschoss Prenzlauer Berg Berlin 10437,Studio,480.0,3.0,59.0,5,,,10437,no,", 10437 Berg Berlin",52.5461984,13.4109651,POINT (13.4109651 52.5461984),0301,Prenzlauer Berg,Pankow,11003003,20260206_10088
145,https://www.immowelt.de/expose/01b5aff4-669f-4b8c-baee-36a42433d475,Studio zur Miete Tauschwohnung 700 € 2 Zimmer 55 m² EG Wilmersdorf Berlin 10825,Studio,700.0,2.0,55.0,0,,,10825,no,", 10825 Wilmersdorf Berlin",52.4871152,13.3203298,POINT (13.3203298 52.4871152),0402,Wilmersdorf,Charlottenburg-Wilmersdorf,11004004,20260206_10089
148,https://www.immowelt.de/expose/825c9dce-9d41-4c72-9bfa-cb973355c5e4,Studio zur Miete Tauschwohnung 704 € 2 Zimmer 69 m² 3. Geschoss Niederschönhausen Berlin 13,Studio,704.0,2.0,69.0,3,,,<NA>,no,", <NA>  Berlin",52.5193579,13.2512614,POINT (13.2512614 52.5193579),0405,Westend,Charlottenburg-Wilmersdorf,11004004,20260206_10090
150,https://www.immowelt.de/expose/107a9456-a883-479a-b106-a96e3a630b89,Studio zur Miete Tauschwohnung 433 € 1 Zimmer 25 m² 4. Geschoss Haselhorst Berlin 13599,Studio,433.0,1.0,25.0,4,,,13599,no,", 13599 Haselhorst Berlin",52.5475313,13.2359564,POINT (13.2359564 52.5475313),0502,Haselhorst,Spandau,11005005,20260206_10091
152,https://www.immowelt.de/expose/eed4691d-8f1f-49fd-92c3-192dce4fb7b9,Studio zur Miete Tauschwohnung 470 € 1 Zimmer 39 m² 4. Geschoss Alt-Treptow Berlin 12435,Studio,470.0,1.0,39.0,4,,,12435,no,", 12435 Alt-Treptow Berlin",52.4852161,13.4761012,POINT (13.4761012 52.4852161),0901,Alt-Treptow,Treptow-Köpenick,11009009,20260206_10092
154,https://www.immowelt.de/expose/da9ca7b4-d011-47d2-8d3a-5e8b6f5dee43,Studio zur Miete Tauschwohnung 880 € 3 Zimmer 88 m² 1. Geschoss Reinickendorf Berlin 13409,Studio,880.0,3.0,88.0,1,,,13409,no,", 13409 Reinickendorf Berlin",52.5674283,13.373084,POINT (13.373084 52.5674283),1201,Reinickendorf,Reinickendorf,11012012,20260206_10093
156,https://www.immowelt.de/expose/06a529d8-fe09-4d56-b77c-5bb391bc50d7,Studio zur Miete Tauschwohnung 690 € 3 Zimmer 100 m² 3. Geschoss Friedrichshain Berlin 10243,Studio,690.0,3.0,100.0,3,,,10243,no,", 10243 Friedrichshain Berlin",52.5122697,13.4394216,POINT (13.4394216 52.5122697),0201,Friedrichshain,Friedrichshain-Kreuzberg,11002002,20260206_10094
158,https://www.immowelt.de/expose/c82b1475-69d6-47e4-87fe-c37f1fcd75c6,Studio zur Miete Tauschwohnung 393 € 3 Zimmer 64 m² EG Heinersdorf Berlin 13089,Studio,393.0,3.0,64.0,0,,,13089,no,", 13089 Heinersdorf Berlin",52.5702012,13.443359,POINT (13.443359 52.5702012),0304,Heinersdorf,Pankow,11003003,20260206_10095
161,https://www.immowelt.de/expose/5748b6b0-3d0e-4be3-9457-7bb58485ac00,Studio zur Miete Tauschwohnung 540 € 2 Zimmer 54 m² 3. Geschoss Friedrichshain Berlin 10245,Studio,540.0,2.0,54.0,3,,,10245,no,", 10245 Friedrichshain Berlin",52.5003987,13.4578943,POINT (13.4578943 52.5003987),0201,Friedrichshain,Friedrichshain-Kreuzberg,11002002,20260206_10096
163,https://www.immowelt.de/expose/3b118244-2b7f-4ece-9308-fe50f233833a,Studio zur Miete Tauschwohnung 690 € 2 Zimmer 55 m² 4. Geschoss Friedrichshain Berlin 10249,Studio,690.0,2.0,55.0,4,,,10249,no,", 10249 Friedrichshain Berlin",52.5238116,13.4429595,POINT (13.4429595 52.5238116),0201,Friedrichshain,Friedrichshain-Kreuzberg,11002002,20260206_10097
165,https://www.immowelt.de/expose/2910d3d2-55a2-4f50-b635-1637ab96bbb2,Studio zur Miete Tauschwohnung 800 € 2 Zimmer 60 m² EG Wilmersdorf Berlin 14197,Studio,800.0,2.0,60.0,0,,,14197,no,", 14197 Wilmersdorf Berlin",52.4731866,13.3102985,POINT (13.3102985 52.4731866),0402,Wilmersdorf,Charlottenburg-Wilmersdorf,11004004,20260206_10098
167,https://www.immowelt.de/expose/f20bd006-8630-4d7c-8e7e-2e0bdffc5bef,Studio zur Miete Tauschwohnung 800 € 2 Zimmer 60 m² EG Wilmersdorf Berlin 14197,Studio,800.0,2.0,60.0,0,,,14197,no,", 14197 Wilmersdorf Berlin",52.4731866,13.3102985,POINT (13.3102985 52.4731866),0402,Wilmersdorf,Charlottenburg-Wilmersdorf,11004004,20260206_10099
169,https://www.immowelt.de/expose/2bca1d31-3332-4615-8eeb-80376b294684,Studio zur Miete Tauschwohnung 800 € 3 Zimmer 100 m² 2. Geschoss Pankow Berlin 13187,Studio,800.0,3.0,100.0,2,,,13187,no,", 13187 Pankow Berlin",52.5695591,13.4084463,POINT (13.4084463 52.5695591),0307,Pankow,Pankow,11003003,20260206_10100
171,https://www.immowelt.de/expose/3ae023c5-b282-4fe9-a84c-0416002b0542,Studio zur Miete Tauschwohnung 700 € 3 Zimmer 80 m² 3. Geschoss Kreuzberg Berlin 10967,Studio,700.0,3.0,80.0,3,,,10967,no,", 10967 Kreuzberg Berlin",52.4896057,13.4164085,POINT (13.4164085 52.4896057),0202,Kreuzberg,Friedrichshain-Kreuzberg,11002002,20260206_10101
173,https://www.immowelt.de/expose/1d700766-41c4-4e28-b61e-a1a902f5cd14,Studio zur Miete Tauschwohnung 650 € 2 Zimmer 73 m² EG Gesundbrunnen Berlin 13409,Studio,650.0,2.0,73.0,0,,,13409,no,", 13409 Gesundbrunnen Berlin",52.534059,13.3894002,POINT (13.3894002 52.534059),0101,Mitte,Mitte,11001001,20260206_10102
175,https://www.immowelt.de/expose/e31b06c8-5a93-42f4-91b3-a6d75ef266a3,Studio zur Miete Tauschwohnung 1.100 € 4 Zimmer 113 m² 3. Geschoss Charlottenburg Berlin 10585,Studio,1100.0,4.0,113.0,3,,,10585,no,", 10585 Charlottenburg Berlin",52.5163026,13.3058004,POINT (13.3058004 52.5163026),0401,Charlottenburg,Charlottenburg-Wilmersdorf,11004004,20260206_10103
177,https://www.immowelt.de/expose/fb431b2d-2b0b-4a6e-87a9-039e0bd64843,Studio zur Miete Tauschwohnung 621 € 2 Zimmer 69 m² 1. Geschoss Lichtenberg Berlin 10317,Studio,621.0,2.0,69.0,1,,,10317,no,", 10317 Lichtenberg Berlin",52.4986204,13.4838382,POINT (13.4838382 52.4986204),1112,Rummelsburg,Lichtenberg,11011011,20260206_10104
180,https://www.immowelt.de/expose/d4859918-d90f-4639-9123-ffdca67df5b8,Studio zur Miete Tauschwohnung 480 € 2 Zimmer 57 m² 2. Geschoss Britz Berlin 12347,Studio,480.0,2.0,57.0,2,,,12347,no,", 12347 Britz Berlin",52.448647,13.425635,POINT (13.425635 52.448647),0802,Britz,Neukölln,11008008,20260206_10105
182,https://www.immowelt.de/expose/9e385a97-295a-4fe8-8609-4871e1eada63,Studio zur Miete Tauschwohnung 495 € 3 Zimmer 66 m² 1. Geschoss Wedding Berlin 13353,Studio,495.0,3.0,66.0,1,,,13353,no,", 13353 Wedding Berlin",52.5427825,13.3503976,POINT (13.3503976 52.5427825),0105,Wedding,Mitte,11001001,20260206_10106
184,https://www.immowelt.de/expose/5ee7a369-3e8d-4e1b-8979-263063a48919,Studio zur Miete Tauschwohnung 525 € 2 Zimmer 68 m² 4. Geschoss Lichtenberg Berlin 10317,Studio,525.0,2.0,68.0,4,,,10317,no,", 10317 Lichtenberg Berlin",52.4986204,13.4838382,POINT (13.4838382 52.4986204),1112,Rummelsburg,Lichtenberg,11011011,20260206_10107
186,https://www.immowelt.de/expose/fb5f840a-5e45-4287-986c-f055b2457099,Studio zur Miete Tauschwohnung 434 € 3 Zimmer 75 m² 5. Geschoss Kaulsdorf Berlin 12619,Studio,434.0,3.0,75.0,5,,,12619,no,", 12619 Kaulsdorf Berlin",52.5101316,13.5809901,POINT (13.5809901 52.5101316),1003,Kaulsdorf,Marzahn-Hellersdorf,11010010,20260206_10108
188,https://www.immowelt.de/expose/3097c3a1-c0e3-465c-a159-5f3e7760f9a4,Studio zur Miete Tauschwohnung 1.000 € 2 Zimmer 62 m² 4. Geschoss Halensee Berlin-10711 10711,Studio,1000.0,2.0,62.0,4,,,10711,no,", 10711 Halensee Berlin-10711",52.4985316,13.2964367,POINT (13.2964367 52.4985316),0407,Halensee,Charlottenburg-Wilmersdorf,11004004,20260206_10109
190,https://www.immowelt.de/expose/9549c86f-ca28-49fa-9ea8-1fb91b63887f,Studio zur Miete Tauschwohnung 500 € 4 Zimmer 82 m² 3. Geschoss Marzahn Berlin 12689,Studio,500.0,4.0,82.0,3,,,12689,no,", 12689 Marzahn Berlin",52.5624088,13.571851,POINT (13.571851 52.5624088),1001,Marzahn,Marzahn-Hellersdorf,11010010,20260206_10110
193,https://www.immowelt.de/expose/72057a78-d8f7-4346-a102-152abaf359e8,Studio zur Miete Tauschwohnung 300 € 1 Zimmer 40 m² 3. Geschoss Friedrichshain Berlin 10245,Studio,300.0,1.0,40.0,3,,,10245,no,", 10245 Friedrichshain Berlin",52.5003987,13.4578943,POINT (13.4578943 52.5003987),0201,Friedrichshain,Friedrichshain-Kreuzberg,11002002,20260206_10111
195,https://www.immowelt.de/expose/a8470e69-f8b7-4cbc-9711-f2f0f2775c17,Studio zur Miete Tauschwohnung 750 € 2 Zimmer 72 m² 3. Geschoss Pankow Berlin 13187,Studio,750.0,2.0,72.0,3,,,13187,no,", 13187 Pankow Berlin",52.5695591,13.4084463,POINT (13.4084463 52.5695591),0307,Pankow,Pankow,11003003,20260206_10112
197,https://www.immowelt.de/expose/b7d5f002-8085-4235-84a0-38d2ff985bcc,Studio zur Miete Tauschwohnung 600 € 5 Zimmer 120 m² 3. Geschoss Mitte Berlin 10119,Studio,600.0,5.0,120.0,3,,,10119,no,", 10119 Mitte Berlin",52.5301255,13.4055082,POINT (13.4055082 52.5301255),0101,Mitte,Mitte,11001001,20260206_10113
199,https://www.immowelt.de/expose/e9519f22-e765-45dc-96b5-deae666d013e,Studio zur Miete Tauschwohnung 515 € 2 Zimmer 64 m² 3. Geschoss Wilmersdorf Berlin 14197,Studio,515.0,2.0,64.0,3,,,14197,no,", 14197 Wilmersdorf Berlin",52.4731866,13.3102985,POINT (13.3102985 52.4731866),0402,Wilmersdorf,Charlottenburg-Wilmersdorf,11004004,20260206_10114
201,https://www.immowelt.de/expose/643ba196-2339-42bd-93ca-3b4b9861412f,Studio zur Miete Tauschwohnung 1.100 € 2 Zimmer 70 m² 4. Geschoss Neukölln Berlin 12055,Studio,1100.0,2.0,70.0,4,,,12055,no,", 12055 Neukölln Berlin",52.4718598,13.447444,POINT (13.447444 52.4718598),0801,Neukölln,Neukölln,11008008,20260206_10115
203,https://www.immowelt.de/expose/44767152-c376-45a6-857c-01b5af595a14,Studio zur Miete Tauschwohnung 655 € 3 Zimmer 82 m² 3. Geschoss Neukölln Berlin 12043,Studio,655.0,3.0,82.0,3,,,12043,no,", 12043 Neukölln Berlin",52.4799159,13.4370709,POINT (13.4370709 52.4799159),0801,Neukölln,Neukölln,11008008,20260206_10116
205,https://www.immowelt.de/expose/b1668635-ff5c-4c00-a961-64c071064444,Studio zur Miete Tauschwohnung 251 € 1 Zimmer 35 m² 5. Geschoss Alt-Hohenschönhausen Berlin 13055,Studio,251.0,1.0,35.0,5,,,13055,no,", 13055 Alt-Hohenschönhausen Berlin",52.5412244,13.4965585,POINT (13.4965585 52.5412244),1110,Alt-Hohenschönhausen,Lichtenberg,11011011,20260206_10117
207,https://www.immowelt.de/expose/511cc3a1-b130-47e6-b85b-f65e084b92fb,Studio zur Miete Tauschwohnung 300 € 1 Zimmer 28 m² EG Neukölln Berlin 12059,Studio,300.0,1.0,28.0,0,,,12059,no,", 12059 Neukölln Berlin",52.4788056,13.451539,POINT (13.451539 52.4788056),0801,Neukölln,Neukölln,11008008,20260206_10118
209,https://www.immowelt.de/expose/9ea43632-9e92-498b-b142-4defd3ed0deb,Studio zur Miete Tauschwohnung 350 € 1 Zimmer 35 m² 1. Geschoss Charlottenburg Berlin 10625,Studio,350.0,1.0,35.0,1,,,10625,no,", 10625 Charlottenburg Berlin",52.5097994,13.3147404,POINT (13.3147404 52.5097994),0401,Charlottenburg,Charlottenburg-Wilmersdorf,11004004,20260206_10119
212,https://www.immowelt.de/expose/f5239461-542a-4794-a61c-f5b73a12bf15,Studio zur Miete Tauschwohnung 690 € 2 Zimmer 52 m² 2. Geschoss Prenzlauer Berg Berlin 10407,Studio,690.0,2.0,52.0,2,,,10407,no,", 10407 Berg Berlin",52.5345266,13.4500103,POINT (13.4500103 52.5345266),0301,Prenzlauer Berg,Pankow,11003003,20260206_10120
214,https://www.immowelt.de/expose/edaeb912-dc3d-42df-b757-b6453f7f5fc2,Studio zur Miete Tauschwohnung 920 € 3 Zimmer 81 m² 4. Geschoss Neukölln Berlin 10967,Studio,920.0,3.0,81.0,4,,,10967,no,", 10967 Neukölln Berlin",52.4897609,13.4244012,POINT (13.4244012 52.4897609),0801,Neukölln,Neukölln,11008008,20260206_10121
216,https://www.immowelt.de/expose/ad90f524-b973-499d-bb4e-109d6aa02537,Studio zur Miete Tauschwohnung 355 € 1 Zimmer 32 m² 5. Geschoss Mitte Berlin 10179,Studio,355.0,1.0,32.0,5,,,10179,no,", 10179 Mitte Berlin",52.5121017,13.4164365,POINT (13.4164365 52.5121017),0101,Mitte,Mitte,11001001,20260206_10122
218,https://www.immowelt.de/expose/74e34692-c1d1-4835-8b21-7dcc73f932ee,Studio zur Miete Tauschwohnung 1.107 € 2 Zimmer 40 m² 4. Geschoss Köpenick Berlin 12555,Studio,1107.0,2.0,40.0,4,,,12555,no,", 12555 Köpenick Berlin",52.4606337,13.5777707,POINT (13.5777707 52.4606337),0910,Köpenick,Treptow-Köpenick,11009009,20260206_10123
220,https://www.immowelt.de/expose/56675009-b668-4710-9d4e-84214329a7ac,Studio zur Miete Tauschwohnung 550 € 2 Zimmer 54 m² 2. Geschoss Tempelhof Berlin 12103,Studio,550.0,2.0,54.0,2,,,12103,no,", 12103 Tempelhof Berlin",52.4635331,13.3731765,POINT (13.3731765 52.4635331),0703,Tempelhof,Tempelhof-Schöneberg,11007007,20260206_10124
222,https://www.immowelt.de/expose/07ad9b20-db73-4847-b473-3702aece1d5f,Studio zur Miete Tauschwohnung 915 € 2 Zimmer 79 m² 4. Geschoss Neukölln Berlin 12045,Studio,915.0,2.0,79.0,4,,,12045,no,", 12045 Neukölln Berlin",52.4854649,13.4392308,POINT (13.4392308 52.4854649),0801,Neukölln,Neukölln,11008008,20260206_10125
225,https://www.immowelt.de/expose/a324c04d-9f36-4793-9f64-6a51aabe6e9a,Studio zur Miete Tauschwohnung 472 € 3 Zimmer 80 m² 12. Geschoss Märkisches Viertel Berlin 13439,Studio,472.0,3.0,80.0,12,,,13439,no,", 13439 Viertel Berlin",52.6009448,13.3661836,POINT (13.3661836 52.6009448),1210,Märkisches Viertel,Reinickendorf,11012012,20260206_10126
227,https://www.immowelt.de/expose/f67b8f95-3cd8-48ae-bc5b-2ec3bed6e9dd,Studio zur Miete Tauschwohnung 498 € 2 Zimmer 58 m² 2. Geschoss Tempelhof Berlin 12099,Studio,498.0,2.0,58.0,2,,,12099,no,", 12099 Tempelhof Berlin",52.4647344,13.4032928,POINT (13.4032928 52.4647344),0703,Tempelhof,Tempelhof-Schöneberg,11007007,20260206_10127
