theater_id,name,name_key,place_type,operator,opening_hours,wheelchair,screen,website,phone,email,addr_full,addr_street,addr_housenumber,addr_postcode,addr_city,addr_country,theatre_tags,theatre_category,district_id,district,neighborhood_id,longitude,latitude,last_updated
thb_5a50de138d4f,UCI Luxe East Side Gallery,uci-luxe-east-side-gallery,cinema,Anschutz Entertainment Group,<NA>,yes,14.0,https://www.uci-kinowelt.de/kinoinformation/berlin-east-side-gallery/,,mercedesplatz@uci-kinowelt.de,Mildred-Harnack-Straße 13 10243 Berlin,Mildred-Harnack-Straße,13,10243,Berlin,DE,,,11002002,Friedrichshain-Kreuzberg,0201,13.441807199999998,52.50526419999999,2025-10-12T23:39:15+02:00
thb_df82611b349b,Ballhaus Prinzenallee,ballhaus-prinzenallee,theatre,Interkulturell Aktiv e.V.,<NA>,yes,,https://ballhausprinzenallee.de/,,,Prinzenallee 33 13359 Berlin,Prinzenallee,33,13359,Berlin,DE,,,11001001,Mitte,0106,13.386407700000001,52.55777379999999,2025-10-12T23:39:15+02:00
thb_42820d9eaade,Schlossplatztheater,schlossplatztheater,theatre,<NA>,<NA>,,,https://schlossplatztheater.de/,+49306516516,info@schlossplatztheater.de,Alt-Köpenick 31 12555 Berlin,Alt-Köpenick,31,12555,Berlin,DE,,,11009009,Treptow-Köpenick,0910,13.574743699999999,52.44546409999999,2025-10-12T23:39:15+02:00
thb_890971000c2e,Schlossplatztheater,schlossplatztheater,theatre,<NA>,<NA>,,,https://schlossplatztheater.de/,+49306516516,info@schlossplatztheater.de,Alt-Köpenick 31 12555 Berlin,Alt-Köpenick,31,12555,Berlin,DE,,,11009009,Treptow-Köpenick,0910,13.574743699999999,52.44546409999999,2025-10-12T23:39:15+02:00
thb_5266187a155a,Globe Theater Berlin,globe-berlin,theatre,GLOBE Berlin Theater gGmbH,<NA>,,,https://globe.berlin/,,,,,,,Berlin,DE,,,11004004,Charlottenburg-Wilmersdorf,0401,13.305274799999998,52.5221046,2025-10-12T23:39:15+02:00
thb_e3cbde4f644e,Zeughauskino,zeughauskino,cinema,<NA>,<NA>,limited,1.0,https://www.dhm.de/zeughauskino/,,,Unter den Linden 2 10117 Berlin,Unter den Linden,2,10117,Berlin,DE,,,11001001,Mitte,0101,13.397530099999999,52.51843550000001,2025-10-12T23:39:15+02:00
thb_d7b684833f96,Videokino Peliculoso,videokino-peliculoso,cinema,<NA>,Mo 21:00-23:30; Th 21:00-23:30,no,1.0,https://koepi137.net/peliculoso.html,,,Köpenicker Straße 137 10179 Berlin,Köpenicker Straße,137,10179,Berlin,DE,,,11001001,Mitte,0101,13.425995000000002,52.50777910000001,2025-10-12T23:39:15+02:00
thb_36aa26a33390,Theater X,x,theatre,Initiative Grenzen-los! e. V. Verein für emanzipative Bildung und kulturelle Aktion,<NA>,limited,,https://www.theater-x.com/,,,Wiclefstraße 32 10551 Berlin,Wiclefstraße,32,10551,Berlin,DE,,,11001001,Mitte,0102,13.329567899999999,52.531265399999995,2025-10-12T23:39:15+02:00
thb_47601c603955,Stage Bluemax Theater,stage-bluemax,theatre,Stage Entertainment Germany GmbH,<NA>,limited,,https://www.stage-entertainment.de/musicals-shows/blue-man-group-berlin/english,,,Marlene-Dietrich-Platz 4 10785 Berlin,Marlene-Dietrich-Platz,4,10785,Berlin,DE,,,11001001,Mitte,0104,13.3733397,52.50692599999999,2025-10-12T23:39:15+02:00
thb_7311c28986f1,Kino in der Königstadt,in-der-königstadt,cinema,<NA>,<NA>,,1.0,https://kino-bar.berlin/,,,Straßburger Straße 55 10405 Berlin,Straßburger Straße,55,10405,Berlin,DE,,,11003003,Pankow,0301,13.413028,52.52949339999999,2025-10-12T23:39:15+02:00
thb_0414f89fa1fc,Kulturbremse,kulturbremse,theatre,<NA>,<NA>,,,http://kulturbremse.mo-po.net/,,,Jagowstraße 29 10555 Berlin,Jagowstraße,29,10555,Berlin,DE,,,11001001,Mitte,0102,13.3337683,52.523168599999984,2025-10-12T23:39:15+02:00
thb_ee1b4075b82e,Kammermusiksaal Friedenau,kammermusiksaal-friedenau,theatre,<NA>,<NA>,no,,https://www.kammermusiksaal-friedenau.de/,,,Isoldestraße 9 12159 Berlin,Isoldestraße,9,12159,Berlin,DE,concert_hall; chamber_music,concert_hall,11007007,Tempelhof-Schöneberg,0702,13.3319721,52.476671399999994,2025-10-12T23:39:15+02:00
thb_7b3b152986ab,Hofkino,hofkino,cinema,<NA>,"Jun-Sep open ""Genaue Termine siehe Website.""",limited,1.0,https://hofkino.berlin/,,,Franz-Mehring-Platz 1 10243 Berlin,Franz-Mehring-Platz,1,10243,Berlin,DE,,,11002002,Friedrichshain-Kreuzberg,0201,13.4405751,52.51273760000001,2025-10-12T23:39:15+02:00
thb_c2ab7da885fb,Klick Kino,klick,cinema,<NA>,<NA>,limited,,https://www.klickkino.de/,,,Windscheidstraße 19 10627 Berlin,Windscheidstraße,19,10627,Berlin,DE,,,11004004,Charlottenburg-Wilmersdorf,0401,13.2993996,52.505432199999994,2025-10-12T23:39:15+02:00
thb_7b927eea5be7,ACUD Theater,acud,theatre,<NA>,<NA>,yes,,https://www.acud-theater.de/,+493044359497,,Veteranenstraße 21 10119 Berlin,Veteranenstraße,21,10119,Berlin,DE,,,11001001,Mitte,0101,13.4009767,52.5334318,2025-10-12T23:39:15+02:00
thb_2604b3991aa1,Papiertheater Invisius,papiertheater-invisius,theatre,<NA>,<NA>,,,http://www.invisius.de/,,,Forstweg 36 13465 Berlin,Forstweg,36,13465,Berlin,DE,,,11012012,Reinickendorf,1205,13.2808102,52.62590689999999,2025-10-12T23:39:15+02:00
thb_a1a3a8c2d239,Zinema,zinema,cinema,<NA>,19:00+,limited,1.0,https://zbarberlin.com/kino-z-inema/,+493028389121,zinema@gmx.de,Bergstraße 2 10115 Berlin,Bergstraße,2,10115,Berlin,DE,,,11001001,Mitte,0101,13.395860499999998,52.529586,2025-10-12T23:39:15+02:00
thb_ee83ffc05546,Lettrétage,lettrétage,theatre,<NA>,<NA>,,,https://www.lettretage.de/,,,,,,,Berlin,DE,,,11001001,Mitte,0101,13.401045799999999,52.53339,2025-10-12T23:39:15+02:00
thb_8a391b088236,Alpha Nova Werkstatttheter,alpha-nova-werkstatttheter,theatre,Kultur in Zehlendorf e.V.,<NA>,,,https://www.alpha-nova-werkstatttheater.de/,+493074696773,,Albrechtstraße 28 12167 Berlin,Albrechtstraße,28,12167,Berlin,DE,,,11006006,Steglitz-Zehlendorf,0601,13.329944099999999,52.453118799999984,2025-10-12T23:39:15+02:00
thb_8ec2c2aea740,Sommerkino Kulturforum,sommerkino-kulturforum,cinema,<NA>,Jun-Aug 21:15-23:45,yes,,https://www.yorck.de/kinos/sommerkino-kulturforum,+4930322931322,hilfe@yorck.de,Matthäikirchplatz 6 10785 Berlin,Matthäikirchplatz,6,10785,Berlin,DE,,,11001001,Mitte,0104,13.3671829,52.50878789999999,2025-10-12T23:39:15+02:00
thb_dda19f3cbd77,Freiluftkino Insel,freiluftkino-insel,cinema,<NA>,<NA>,,1.0,https://www.freiluftkino-insel.de/,,,Oberlandstraße 26-35 12099 Berlin,Oberlandstraße,26-35,12099,Berlin,DE,,,11007007,Tempelhof-Schöneberg,0703,13.410661899999997,52.464791999999996,2025-10-12T23:39:15+02:00
thb_e8e1e6a19e35,Theater Morgenstern,morgenstern,theatre,<NA>,<NA>,yes,,https://www.theater-morgenstern.de/,+493092355950,,Rheinstraße 1 12159 Berlin,Rheinstraße,1,12159,Berlin,DE,children,children,11007007,Tempelhof-Schöneberg,0702,13.3363405,52.47281370000001,2025-10-12T23:39:15+02:00
thb_fae22a906747,Puppenbühnchen,puppenbühnchen,theatre,<NA>,<NA>,,,,,,Georg-Wilhelm-Straße 4 10711 Berlin,Georg-Wilhelm-Straße,4,10711,Berlin,DE,puppet,puppet_theatre,11004004,Charlottenburg-Wilmersdorf,0407,13.2906051,52.49832469999999,2025-10-12T23:39:15+02:00
thb_94f094467ad8,Tatwerk Theater,tatwerk,theatre,<NA>,<NA>,,,https://tatwerk-berlin.de/das-tatwerk/studio,,space@tatwerk-berlin.de,Hasenheide 9 10967,Hasenheide,9,10967,Berlin,DE,,,11002002,Friedrichshain-Kreuzberg,0202,13.4222367,52.4880488,2025-10-12T23:39:15+02:00
thb_0ca6b00a383f,Stadttheater Cöpenick,stadttheater-cöpenick,theatre,Stadttheater-Köpenick e.V.,<NA>,,,http://www.stadttheater-coepenick.de/,+493065075483,info@stadttheater-koepenick.de,,,,,Berlin,DE,,,11009009,Treptow-Köpenick,0910,13.582361,52.44200339999999,2025-10-12T23:39:15+02:00
thb_6d912309b300,Sinema Transtopia,sinema-transtopia,cinema,bi'bak e.V.,<NA>,limited,,https://sinematranstopia.com/de,,info@bi-bak.de,Lindower Straße 20/22,Lindower Straße,20/22,,Berlin,DE,,,11001001,Mitte,0105,13.367239299999998,52.54379509999998,2025-10-12T23:39:15+02:00
thb_6f04121f1dc9,theaterforum kreuzberg,theaterforum-kreuzberg,theatre,<NA>,<NA>,,,https://tfk-berlin.de/,+493061288880,info@tfk-berlin.de,Eisenbahnstraße 21,Eisenbahnstraße,21,,Berlin,DE,,,11002002,Friedrichshain-Kreuzberg,0202,13.4344545,52.504010799999996,2025-10-12T23:39:15+02:00
thb_bffd2af572c9,Uferstudios für zeitgenössischen Tanz,uferstudios-für-zeitgenössischen-tanz,theatre,uferstudios GmbH,<NA>,yes,,https://www.uferstudios.com/de/home,,,Badstraße 41a 13357 Berlin,Badstraße,41a,13357,Berlin,DE,,,11001001,Mitte,0106,13.3762533,52.55266629999999,2025-10-12T23:39:15+02:00
thb_604db44fb5b7,Luftschloss,luftschloss,theatre,<NA>,<NA>,,,https://luftschloss-tempelhoferfeld.de/,,,,,,,Berlin,DE,open_air,open_air,11007007,Tempelhof-Schöneberg,0703,13.388691799999998,52.4737158,2025-10-12T23:39:15+02:00
thb_399d4f78662c,Komödie am Kurfürstendamm,komödie-am-kurfürstendamm,theatre,<NA>,<NA>,limited,,https://www.komoedie-berlin.de/,+49308859110,,Marlene-Dietrich-Platz 1 10785 Berlin,Marlene-Dietrich-Platz,1,10785,Berlin,DE,stage; comedy,stage,11001001,Mitte,0104,13.372109899999998,52.50746929999999,2025-10-12T23:39:15+02:00
thb_9590ea83f3f6,Colosseum Filmtheater Berlin,colosseum-filmtheater-berlin,cinema,<NA>,"""Kasse öffnet eine halbe Stunde vor Beginn der ersten Vorstellung""",,3.0,https://colosseum.premiumkino.de/,,,Schönhauser Allee 123 10437 Berlin,Schönhauser Allee,123,10437,Berlin,DE,,,11003003,Pankow,0301,13.4130423,52.547894199999995,2025-10-12T23:39:15+02:00
thb_919de73238fa,Zilles Stubentheater im Altstadttheater Köpenick,zilles-stubentheater-im-altstadttheater-köpenick,theatre,Altstadttheater Köpenick,<NA>,,,https://altstadttheater-koepenick.de/,,,Jägerstraße 4 12555 Berlin,Jägerstraße,4,12555,Berlin,DE,,,11009009,Treptow-Köpenick,0910,13.577882699999998,52.44574539999999,2025-10-12T23:39:15+02:00
thb_21da425855b9,Altstadttheater Köpenick,altstadttheater-köpenick,theatre,Albrecht Hoffmann,"Th-Sa 18:00-22:00, We 14:30-21:00, Th 11:00-14:00, Su 15:00-18:00",yes,,https://altstadttheater-koepenick.de/,+493066309320,info@altstadttheater-koepenick.de,Jägerstraße 4 12555 Berlin,Jägerstraße,4,12555,Berlin,DE,,,11009009,Treptow-Köpenick,0910,13.577871999999997,52.4458991,2025-10-12T23:39:15+02:00
thb_dc58da86917c,Expedition Metropolis,expedition-metropolis,theatre,<NA>,<NA>,,,https://expedition-metropolis.de/,+493047980152,info@expedition-metropolis.de,Ohlauer Straße 41 10999 Berlin,Ohlauer Straße,41,10999,Berlin,DE,,,11002002,Friedrichshain-Kreuzberg,0202,13.429410799999998,52.49437979999999,2025-10-12T23:39:15+02:00
thb_28b1ebefdf51,Wolfgang Neuss Salon,wolfgang-neuss-salon,theatre,<NA>,<NA>,,,,,,,,,,Berlin,DE,,,11007007,Tempelhof-Schöneberg,0703,13.382492299999997,52.454419,2025-10-12T23:39:15+02:00
thb_f73a5e927338,Varieté Salon,varieté-salon,theatre,<NA>,<NA>,,,,,,,,,,Berlin,DE,,,11007007,Tempelhof-Schöneberg,0703,13.3823482,52.45432339999999,2025-10-12T23:39:15+02:00
thb_948b8d0cf145,"Theater Strahl, Ostkreuz",strahl-ostkreuz,theatre,<NA>,<NA>,,,,,,,,,,Berlin,DE,,,11011011,Lichtenberg,1112,13.471839399999999,52.50427989999999,2025-10-12T23:39:15+02:00
thb_f12542c12595,Monbijou Theater,monbijou,theatre,<NA>,<NA>,,,https://www.berlin-buehnen.de/en/theatres/monbijou-theater/,,,Monbijoustraße 2b,Monbijoustraße,2b,,Berlin,DE,,,11001001,Mitte,0101,13.394789899999997,52.523060099999995,2025-10-12T23:39:15+02:00
thb_d02b7d244bd5,Charlies Campus Filmclub (Unikino TU Berlin),charlies-campus-filmclub-unikino-tu-berlin,cinema,<NA>,"Di 18:45-22:00 open, Di 18:30-18:45 open ""Kasse""",yes,1.0,https://unikinoberlin.de/,,charlie@unifilm.de,Straße des 17. Juni 136 10623 Berlin,Straße des 17. Juni,136,10623,Berlin,DE,,,11004004,Charlottenburg-Wilmersdorf,0401,13.3262548,52.51347019999999,2025-10-12T23:39:15+02:00
thb_57d35454ede7,halle tanzbühne berlin,halle-tanzbühne-berlin,theatre,<NA>,<NA>,,,https://ticket.toula.de/,+493044044292,ticket@toula.de,Eberswalder Straße 10 10437,Eberswalder Straße,10,10437,Berlin,DE,,,11003003,Pankow,0301,13.407208799999998,52.54058039999999,2025-10-12T23:39:15+02:00
thb_5b8a9b705750,Theater am Schlachthof,am-schlachthof,theatre,<NA>,<NA>,,,,,,Hausburgstraße 22 10249,Hausburgstraße,22,10249,Berlin,DE,,,11002002,Friedrichshain-Kreuzberg,0201,13.4545614,52.5238959,2025-10-12T23:39:15+02:00
thb_080b28e08ccd,Freiluftkino Neue Zukunft,freiluftkino-neue-zukunft,cinema,<NA>,"""Open only during summer for OpenLuftKino""",limited,,https://neue-zukunft.org/,,,,,,,Berlin,DE,,,11002002,Friedrichshain-Kreuzberg,0201,13.4661487,52.4979656,2025-10-12T23:39:15+02:00
thb_7825eb14952e,Kindertheater,kindertheater,theatre,<NA>,<NA>,,,,,,,,,,Berlin,DE,,,11009009,Treptow-Köpenick,0903,13.476464699999998,52.4545993,2025-10-12T23:39:15+02:00
thb_218909bb7c4b,Theater am Park,am-park,theatre,<NA>,<NA>,no,,https://www.tap-biesdorf.de/,+49305143714,,Frankenholzer Weg 4 12683 Berlin,Frankenholzer Weg,4,12683,Berlin,DE,,,11010010,Marzahn-Hellersdorf,1002,13.564731616054589,52.51100298334422,2025-10-12T23:39:15+02:00
thb_fb15ef763d30,Philharmonie,philharmonie,theatre,<NA>,<NA>,yes,,https://www.berliner-philharmoniker.de/,+493025488999,,Herbert-von-Karajan-Straße 1 10785 Berlin,Herbert-von-Karajan-Straße,1,10785,Berlin,DE,concert_hall; philharmonic,concert_hall,11001001,Mitte,0104,13.369701799364268,52.50998823300208,2025-10-12T23:39:15+02:00
thb_7224057df250,Waldbühne,waldbühne,theatre,<NA>,<NA>,yes,,https://www.waldbuehne-berlin.de/,+493074737500,,Am Glockenturm 1 14053 Berlin,Am Glockenturm,1,14053,Berlin,DE,,,11004004,Charlottenburg-Wilmersdorf,0405,13.22933057290555,52.51549684495646,2025-10-12T23:39:15+02:00
thb_60fdf2aa2a0b,Freiluftkino Rehberge,freiluftkino-rehberge,cinema,Freiluftkino.Berlin FKR GmbH,"""30 Minuten vor Vorstellungsbeginn""",yes,1.0,https://www.freiluftkino-rehberge.de/,,,Berlin,,,,Berlin,DE,,,11001001,Mitte,0105,13.330203394595046,52.554906514934686,2025-10-12T23:39:15+02:00
thb_642eeb3226a4,Staatsoper Unter den Linden,staatsoper-unter-den-linden,theatre,<NA>,<NA>,limited,,https://www.staatsoper-berlin.de/,,,Unter den Linden 7 10117 Berlin,Unter den Linden,7,10117,Berlin,DE,opera_house; opera,opera_house,11001001,Mitte,0101,13.394745099041254,52.516657312842746,2025-10-12T23:39:15+02:00
thb_f4118567ad9b,Ernst-Reuter-Saal,ernst-reuter-saal,theatre,<NA>,<NA>,yes,,,,,,,,,Berlin,DE,,,11012012,Reinickendorf,1209,13.3239299023027,52.588384422396814,2025-10-12T23:39:15+02:00
thb_be21368412d2,Theater unterm Dach,unterm-dach,theatre,<NA>,<NA>,no,,https://www.theateruntermdach-berlin.de/,+4930902953817,theateruntermdach@gmx.de,Danziger Straße 101 10405 Berlin,Danziger Straße,101,10405,Berlin,DE,,,11003003,Pankow,0301,13.430950959369166,52.53750899243246,2025-10-12T23:39:15+02:00
thb_8085c4e4ee0f,Freilichtbühne Weißensee,freilichtbühne-weißensee,cinema,Freunde der Freilichtbühne Weißensee e.V.,"""60 Minuten vor Vorstellungsbeginn""",,,https://freilichtbuehne-weissensee.de/,,,,,,,Berlin,DE,,,11003003,Pankow,0302,13.463298071048872,52.5561526499415,2025-10-12T23:39:15+02:00
thb_9ebad42c9321,Zoo Palast,zoo-palast,cinema,Premium Entertainment GmbH,<NA>,yes,,https://www.zoopalast-berlin.de/,+491805222966,,Hardenbergstraße 29a 10623 Berlin,Hardenbergstraße,29a,10623,Berlin,DE,,,11004004,Charlottenburg-Wilmersdorf,0401,13.334206107482894,52.5060814718443,2025-10-12T23:39:15+02:00
thb_878a3615ce65,Kino in der Kulturbrauerei,in-der-kulturbrauerei,cinema,Cinestar,<NA>,yes,,https://www.cinestar.de/,+493044354416,,,,,,Berlin,DE,,,11003003,Pankow,0301,13.414157864904992,52.53863135476273,2025-10-12T23:39:15+02:00
thb_fb188e8a5cd0,Cineplex Alhambra,cineplex-alhambra,cinema,Cineplex Deutschland,<NA>,yes,,https://www.cineplex.de/berlin-alhambra/,,,Seestraße 94 13353 Berlin,Seestraße,94,13353,Berlin,DE,,,11001001,Mitte,0105,13.35109166490576,52.550570712818214,2025-10-12T23:39:15+02:00
thb_f3ae14ae7a1e,Odeon,odeon,cinema,Yorck Kinogruppe,"""Täglich 15 Minuten vor Beginn der ersten Vorstellung""",limited,1.0,https://yorck.de/kinos/odeon,+493078704019,,Hauptstraße 116 10827 Berlin,Hauptstraße,116,10827,Berlin,DE,,,11007007,Tempelhof-Schöneberg,0701,13.349650340433028,52.482047007807175,2025-10-12T23:39:15+02:00
thb_fed9714cbae3,theaterhaus berlin mitte,theaterhaus-berlin-mitte,theatre,Kulturinitiative Förderband gGmbH,Mo-Sa 10:00-20:00,no,,https://www.theaterhaus-berlin.com/,+493028041966,info-mitte@theaterhaus.berlin,Wallstraße 32 - Haus C 10179 Berlin,Wallstraße,32 - Haus C,10179,Berlin,DE,,,11001001,Mitte,0101,13.411175353518379,52.511051964086214,2025-10-12T23:39:15+02:00
thb_b4ea6a9ef6ed,Cabuwazi,cabuwazi,theatre,Grenzkultur gGmbH,<NA>,,,https://cabuwazi.de/,,,Otto-Rosenberg-Straße 2 12681 Berlin,Otto-Rosenberg-Straße,2,12681,Berlin,DE,circus,circus,11010010,Marzahn-Hellersdorf,1001,13.547571802770602,52.55194762804395,2025-10-12T23:39:15+02:00
thb_2b46a472712d,Kino International,international,cinema,Yorck Kinogruppe,closed,limited,1.0,https://yorck.de/kinos/kino-international,+4930322931322,,Karl-Marx-Allee 33 10178 Berlin,Karl-Marx-Allee,33,10178,Berlin,DE,,,11001001,Mitte,0101,13.423008963147575,52.52063669650074,2025-10-12T23:39:15+02:00
thb_8c996cc0e14c,Atze Musiktheater,atze-musiktheater,theatre,<NA>,<NA>,yes,,http://www.atzeberlin.de/,+493081799188,,Luxemburger Straße 20 13353 Berlin,Luxemburger Straße,20,13353,Berlin,DE,,,11001001,Mitte,0105,13.351539956954479,52.54323801112325,2025-10-12T23:39:15+02:00
thb_2d29d2b91dd5,GRIPS Theater,grips,theatre,GRIPS Theater GmbH,<NA>,yes,,http://www.grips-theater.de/,+49303974740,info@grips-theater.de,Altonaer Straße 22 10557 Berlin,Altonaer Straße,22,10557,Berlin,DE,,,11001001,Mitte,0103,13.3414238616854,52.518668743273224,2025-10-12T23:39:15+02:00
thb_9b56d82290d8,Haus der Berliner Festspiele,der-berliner-festspiele,theatre,Berliner Festspiele,<NA>,yes,,https://www.berlinerfestspiele.de/,,,Schaperstraße 24 10719 Berlin,Schaperstraße,24,10719,Berlin,DE,,,11004004,Charlottenburg-Wilmersdorf,0402,13.328693403456755,52.49849508576962,2025-10-12T23:39:15+02:00
thb_cfe6362e0393,Capitol Dahlem,capitol-dahlem,cinema,Yorck Kinogruppe,"""Irregular screenings, see website""",,1.0,https://yorck.de/kinos/capitol-dahlem,+49308316417,,Thielallee 36 14195 Berlin,Thielallee,36,14195,Berlin,DE,,,11006006,Steglitz-Zehlendorf,0605,13.286835139371645,52.453031867192315,2025-10-12T23:39:15+02:00
thb_dde593721e0a,Bar jeder Vernunft,bar-jeder-vernunft,theatre,Bar jeder Vernunft Veranstaltungs-Organisations-GmbH,<NA>,limited,,https://www.bar-jeder-vernunft.de/,,,Schaperstraße 24 10719 Berlin,Schaperstraße,24,10719,Berlin,DE,,,11004004,Charlottenburg-Wilmersdorf,0402,13.329585895890368,52.498008946835874,2025-10-12T23:39:15+02:00
thb_c7c4d2322e7f,Konzertsaal,konzertsaal,theatre,Universität der Künste Berlin,<NA>,,,https://www.udk-berlin.de/universitaet/veranstaltungsort-udk-berlin/konzertsaal/,,,Hardenbergstraße 33,Hardenbergstraße,33,,Berlin,DE,concert_hall; philharmonic,concert_hall,11004004,Charlottenburg-Wilmersdorf,0401,13.328160076785728,52.5089209266992,2025-10-12T23:39:15+02:00
thb_34f6c3da0e70,Delphi Filmpalast,delphi-filmpalast,cinema,Yorck Kinogruppe,"""Öffnet 30min vor Beginn des ersten Films (etwa 14 Uhr), Kasse schließt um 21 Uhr, Haus schließt 30min nach Ende des letzten Films""",no,1.0,https://www.yorck.de/kinos/delphi-filmpalast,+49303121026,,Kantstraße 12a 10623 Berlin,Kantstraße,12a,10623,Berlin,DE,,,11004004,Charlottenburg-Wilmersdorf,0401,13.328503362279738,52.506040856387784,2025-10-12T23:39:15+02:00
thb_6293251d96f9,Schlosspark Theater,schlosspark,theatre,<NA>,"Mo-Sa 10:00-20:00, Su 12:00+",limited,,http://schlosspark-theater.de/,+49307895667100,,Schloßstraße 48 12165 Berlin,Schloßstraße,48,12165,Berlin,DE,drama,drama,11006006,Steglitz-Zehlendorf,0601,13.31769799874575,52.45489440634816,2025-10-12T23:39:15+02:00
thb_061ae3344977,Adria Filmtheater,adria-filmtheater,cinema,<NA>,<NA>,limited,,http://www.berlin.de/kino/_bin/kinodetail.php/30152,+49307925050,,Schloßstraße 48 12165 Berlin,Schloßstraße,48,12165,Berlin,DE,,,11006006,Steglitz-Zehlendorf,0601,13.317408071659727,52.45469705431418,2025-10-12T23:39:15+02:00
thb_219089a6df64,Figurentheater Grashüpfer,figurentheater-grashüpfer,theatre,<NA>,<NA>,,,https://theater-treptower-park.de/,+493053695150,,Puschkinallee 16a 12435 Berlin,Puschkinallee,16a,12435,Berlin,DE,,,11009009,Treptow-Köpenick,0901,13.466180722324518,52.49167247052359,2025-10-12T23:39:15+02:00
thb_531f18d016ca,Freie Volksbühne Berlin,freie-volksbühne-berlin,theatre,<NA>,<NA>,,,,,,,,,,Berlin,DE,drama,drama,11004004,Charlottenburg-Wilmersdorf,0402,13.308207360375079,52.49132667610953,2025-10-12T23:39:15+02:00
thb_821ca12bf45f,MEINE BÜHNE Kinder & JugendTheater,meine-bühne-kinder-jugendtheater,theatre,Kinder & JugendTheater MURKELBÜHNE e.V.,<NA>,no,,https://www.spiel-doch-selber.de/,+49304483354,info@spiel-doch-selber.de,Boxhagener Straße 99 10245 Berlin,Boxhagener Straße,99,10245,Berlin,DE,,,11002002,Friedrichshain-Kreuzberg,0201,13.461076217091513,52.51235252593272,2025-10-12T23:39:15+02:00
thb_7874510e0e32,Theaterzelt,theaterzelt,theatre,<NA>,<NA>,,,,,,,,,,Berlin,DE,,,11008008,Neukölln,0803,13.406464911326443,52.420544580522424,2025-10-12T23:39:15+02:00
thb_ba4a4bc2c53e,Parkbühne Wuhlheide,parkbühne-wuhlheide,theatre,<NA>,<NA>,yes,,https://www.wuhlheide.de/,,,Straße zum FEZ 4 12459 Berlin,Straße zum FEZ,4,12459,Berlin,DE,variety,variety,11009009,Treptow-Köpenick,0909,13.54546057023878,52.46233877960197,2025-10-12T23:39:15+02:00
thb_84fd7dc36a54,Stage Theater des Westens,stage-des-westens,theatre,Stage Entertainment Germany GmbH,<NA>,yes,,http://www.theater-des-westens.de/,+4918054444,,Kantstraße 12 10623 Berlin,Kantstraße,12,10623,Berlin,DE,musical,musical,11004004,Charlottenburg-Wilmersdorf,0401,13.328995581464836,52.50589141971285,2025-10-12T23:39:15+02:00
thb_0f78ac102372,FELD,feld,theatre,FELD Zentrale für junge Performance e.V.,<NA>,yes,,https://jungesfeld.de/,+493092124150,info@jungesfeld.de,Gleditschstraße 5 10781 Berlin,Gleditschstraße,5,10781,Berlin,DE,puppet,puppet_theatre,11007007,Tempelhof-Schöneberg,0701,13.355334011387065,52.49645197355362,2025-10-12T23:39:15+02:00
thb_6de705f49b29,Bali Kino,bali,cinema,Helgard Gammert,"PH,Mo-Su 16:00-23:00",limited,,http://www.balikino-berlin.de/,+49308114678,,Teltower Damm 33 14169 Berlin,Teltower Damm,33,14169,Berlin,DE,,,11006006,Steglitz-Zehlendorf,0604,13.259706233748119,52.431896096177546,2025-10-12T23:39:15+02:00
thb_72e3c4ef6dca,Bali Kino,bali,cinema,Helgard Gammert,"PH,Mo-Su 16:00-23:00",limited,,http://www.balikino-berlin.de/,+49308114678,,Teltower Damm 33 14169 Berlin,Teltower Damm,33,14169,Berlin,DE,,,11006006,Steglitz-Zehlendorf,0604,13.259706233748119,52.431896096177546,2025-10-12T23:39:15+02:00
thb_df970a6b945d,Bali Kino,bali,cinema,Helgard Gammert,"PH,Mo-Su 16:00-23:00",limited,,http://www.balikino-berlin.de/,+49308114678,,Teltower Damm 33 14169 Berlin,Teltower Damm,33,14169,Berlin,DE,,,11006006,Steglitz-Zehlendorf,0604,13.259706233748119,52.431896096177546,2025-10-12T23:39:15+02:00
thb_be66d1720e95,Astra-Filmpalast,astra-filmpalast,cinema,<NA>,<NA>,limited,,http://www.astra-filmpalast.de/,+49306361650,info@astra-filmpalast.de,Sterndamm 69 12487 Berlin,Sterndamm,69,12487,Berlin,DE,,,11009009,Treptow-Köpenick,0904,13.507288147059887,52.44646572807909,2025-10-12T23:39:15+02:00
thb_0a150903222c,HAU 1 (Hebbel am Ufer),hau-1-hebbel-am-ufer,theatre,<NA>,<NA>,limited,,https://www.hebbel-am-ufer.de/,+493025900427,info@hebbel-am-ufer.de,Stresemannstraße 29 10963 Berlin,Stresemannstraße,29,10963,Berlin,DE,,,11002002,Friedrichshain-Kreuzberg,0202,13.387149400549001,52.49995261778664,2025-10-12T23:39:15+02:00
thb_cfa20b19d531,Tiyatrom,tiyatrom,theatre,<NA>,<NA>,,,http://www.tiyatrom.de/,+49306152020,,Alte Jakobstraße 12 10969 Berlin,Alte Jakobstraße,12,10969,Berlin,DE,,,11002002,Friedrichshain-Kreuzberg,0202,13.399304789586944,52.50381090932941,2025-10-12T23:39:15+02:00
thb_3c254f253c43,Konzertbühne,konzertbühne,theatre,<NA>,<NA>,yes,,,,,,,,,Berlin,DE,,,11011011,Lichtenberg,1101,13.526109098209231,52.498893967882154,2025-10-12T23:39:15+02:00
